pair,tf,metric,H,thr,dir,net_ppd,amddp5_ppd,n,wr
GBP_USD,1d,osc_rating,1,0.3,fade,-0.06042471042472033,-0.2516988416988518,109,50.45871559633027
GBP_USD,1d,osc_rating,3,0.1,follow,-3.405019305019334,-6.070444015444046,309,45.307443365695796
GBP_USD,1d,osc_rating,3,0.1,fade,-0.3343629343629002,-2.8429440154439805,309,50.48543689320388
GBP_USD,1d,osc_rating,3,0.3,follow,-1.6841698841698713,-2.590328185328171,109,44.95412844036697
GBP_USD,1d,osc_rating,3,0.3,fade,0.5444015444015058,-0.22391891891895896,109,53.21100917431193
GBP_USD,1d,osc_rating,6,0.1,follow,-0.6918918918918929,-7.275550193050203,306,51.9607843137255
GBP_USD,1d,osc_rating,6,0.1,fade,-3.015057915057901,-9.584922779922769,306,46.40522875816993
GBP_USD,1d,osc_rating,6,0.3,follow,-0.4812741312741505,-2.7395752895753085,108,56.481481481481474
GBP_USD,1d,osc_rating,6,0.3,fade,-0.6403474903474977,-2.622442084942093,108,41.66666666666667
GBP_USD,1d,ma_rating,1,0.1,follow,-4.852702702702653,-5.860376447876399,489,42.944785276073624
GBP_USD,1d,ma_rating,1,0.1,fade,-1.3245173745173242,-2.2439864864864365,489,46.830265848670756
GBP_USD,1d,ma_rating,1,0.3,follow,-3.5714285714285423,-4.469498069498042,454,42.51101321585903
GBP_USD,1d,ma_rating,1,0.3,fade,-2.1563706563706075,-3.0190637065636587,454,46.69603524229075
GBP_USD,1d,ma_rating,1,0.5,follow,-3.6316602316602022,-4.388407335907309,369,42.54742547425474
GBP_USD,1d,ma_rating,1,0.5,fade,-0.9957528957528733,-1.6866023166022956,369,46.34146341463415
GBP_USD,1d,ma_rating,3,0.1,follow,-7.7100386100385645,-11.952306949806907,487,45.58521560574948
GBP_USD,1d,ma_rating,3,0.1,fade,1.548262548262609,-2.2507142857142286,487,50.308008213552355
GBP_USD,1d,ma_rating,3,0.3,follow,-4.884362934362915,-8.611592664092651,452,46.68141592920354
GBP_USD,1d,ma_rating,3,0.3,fade,-0.8279922779922112,-4.3842953667953015,452,49.336283185840706
GBP_USD,1d,ma_rating,3,0.5,follow,-6.1774131274131125,-9.361505791505778,367,46.59400544959128
GBP_USD,1d,ma_rating,3,0.5,fade,1.565444015444056,-1.2477799227798871,367,49.863760217983646
GBP_USD,1d,ma_rating,6,0.1,follow,-11.232818532818477,-22.168590733590687,484,46.90082644628099
GBP_USD,1d,ma_rating,6,0.1,fade,5.103474903474963,-4.4810714285713775,484,50.6198347107438
GBP_USD,1d,ma_rating,6,0.3,follow,-8.790926640926612,-18.384459459459443,449,47.66146993318486
GBP_USD,1d,ma_rating,6,0.3,fade,3.111003861003925,-5.774208494208436,449,49.88864142538976
GBP_USD,1d,ma_rating,6,0.5,follow,-8.788416988416957,-16.819063706563682,364,46.97802197802198
GBP_USD,1d,ma_rating,6,0.5,fade,4.208880308880341,-2.7607239382239133,364,50.54945054945055
