pair,tp,sl,n_rev,atr_mult,accel,is_pd,is_wr,is_n,wave_pct,tp_pct,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
GBP_USD,20,0,1,2.0,False,-18.96,0.043,2748,1.0,0.0,-13.86,-20.62,-22.39,False,-17.84,0.039,1080,
GBP_USD,20,0,1,2.0,True,-16.13,0.044,2355,1.0,0.0,-11.99,-17.93,-18.48,False,-15.21,0.037,920,
GBP_USD,20,0,2,0.0,False,-195.82,0.057,28951,1.0,0.0,-199.88,-197.7,-189.88,False,-188.07,0.057,11548,
GBP_USD,20,0,2,0.0,True,-73.11,0.058,10719,1.0,0.0,-73.2,-74.63,-71.5,False,-69.09,0.059,4227,
GBP_USD,20,0,2,0.5,False,-107.0,0.063,15773,1.0,0.0,-108.42,-108.56,-104.04,False,-104.01,0.064,6345,
GBP_USD,20,0,2,0.5,True,-60.44,0.06,8858,1.0,0.0,-60.69,-61.78,-58.86,False,-58.3,0.059,3536,
GBP_USD,20,0,2,1.0,False,-63.31,0.063,9244,1.0,0.0,-60.3,-65.23,-64.39,False,-60.18,0.07,3686,
GBP_USD,20,0,2,1.0,True,-44.44,0.062,6493,1.0,0.0,-42.56,-45.83,-44.93,False,-41.91,0.065,2563,
GBP_USD,20,0,2,2.0,False,-19.04,0.063,2745,1.0,0.0,-14.48,-20.93,-21.7,False,-18.02,0.066,1077,
GBP_USD,20,0,2,2.0,True,-16.23,0.062,2353,1.0,0.0,-12.59,-18.04,-18.06,False,-15.56,0.061,919,
GBP_USD,20,0,3,0.0,False,-191.12,0.078,28351,1.0,0.0,-195.91,-191.88,-185.57,False,-182.03,0.078,11314,
GBP_USD,20,0,3,0.0,True,-72.11,0.08,10654,1.0,0.0,-72.59,-72.97,-70.77,False,-67.89,0.081,4200,
GBP_USD,20,0,3,0.5,False,-105.4,0.084,15591,1.0,0.0,-107.34,-106.1,-102.75,False,-100.97,0.089,6264,
GBP_USD,20,0,3,0.5,True,-59.84,0.082,8815,1.0,0.0,-60.51,-60.52,-58.47,False,-57.27,0.084,3517,
GBP_USD,20,0,3,1.0,False,-62.78,0.085,9182,1.0,0.0,-61.04,-63.36,-63.95,False,-58.45,0.096,3658,
GBP_USD,20,0,3,1.0,True,-44.13,0.083,6468,1.0,0.0,-42.86,-44.73,-44.79,False,-41.02,0.092,2553,
GBP_USD,20,0,3,2.0,False,-18.84,0.09,2736,1.0,0.0,-14.44,-20.6,-21.49,False,-17.13,0.107,1073,
GBP_USD,20,0,3,2.0,True,-16.13,0.089,2346,1.0,0.0,-12.62,-17.83,-17.94,False,-14.9,0.1,916,
GBP_USD,20,5,1,0.0,False,-197.07,0.035,29133,1.0,0.0,-199.67,-198.88,-192.68,False,-188.9,0.035,11625,
GBP_USD,20,5,1,0.0,True,-72.93,0.035,10738,0.999,0.0,-72.21,-74.77,-71.81,False,-69.1,0.035,4233,
GBP_USD,20,5,1,0.5,False,-107.28,0.038,15833,0.999,0.0,-107.3,-109.13,-105.41,False,-103.9,0.037,6370,
GBP_USD,20,5,1,0.5,True,-60.3,0.037,8875,0.999,0.0,-59.89,-61.8,-59.22,False,-58.16,0.034,3542,
GBP_USD,20,5,1,1.0,False,-63.08,0.039,9259,0.999,0.0,-59.0,-65.35,-64.88,False,-60.17,0.04,3697,
GBP_USD,20,5,1,1.0,True,-44.19,0.038,6499,0.999,0.0,-41.54,-45.8,-45.23,False,-41.87,0.037,2567,
GBP_USD,20,5,1,2.0,False,-18.94,0.043,2748,0.998,0.0,-13.86,-20.6,-22.37,False,-17.8,0.039,1080,
GBP_USD,20,5,1,2.0,True,-16.12,0.044,2355,0.998,0.0,-11.98,-17.91,-18.47,False,-15.17,0.037,920,
GBP_USD,20,5,2,0.0,False,-195.68,0.057,28951,0.999,0.0,-199.62,-197.62,-189.82,False,-187.93,0.057,11548,
GBP_USD,20,5,2,0.0,True,-73.04,0.058,10719,0.999,0.0,-73.03,-74.6,-71.49,False,-69.01,0.059,4227,
GBP_USD,20,5,2,0.5,False,-106.92,0.063,15773,0.999,0.0,-108.23,-108.53,-104.01,False,-103.91,0.064,6345,
GBP_USD,20,5,2,0.5,True,-60.37,0.06,8858,0.999,0.0,-60.51,-61.75,-58.85,False,-58.21,0.059,3536,
GBP_USD,20,5,2,1.0,False,-63.24,0.063,9244,0.998,0.0,-60.17,-65.2,-64.36,False,-60.1,0.07,3686,
GBP_USD,20,5,2,1.0,True,-44.39,0.062,6493,0.998,0.0,-42.43,-45.8,-44.92,False,-41.82,0.065,2563,
GBP_USD,20,5,2,2.0,False,-18.99,0.063,2745,0.996,0.0,-14.42,-20.9,-21.67,False,-17.95,0.066,1077,
GBP_USD,20,5,2,2.0,True,-16.19,0.062,2353,0.997,0.0,-12.53,-18.01,-18.05,False,-15.49,0.061,919,
GBP_USD,20,5,3,0.0,False,-190.84,0.078,28351,0.998,0.0,-195.35,-191.73,-185.45,False,-181.73,0.078,11314,
GBP_USD,20,5,3,0.0,True,-71.96,0.08,10654,0.998,0.0,-72.25,-72.92,-70.7,False,-67.75,0.081,4200,
GBP_USD,20,5,3,0.5,False,-105.19,0.084,15591,0.997,0.0,-106.89,-106.01,-102.67,False,-100.76,0.089,6264,
GBP_USD,20,5,3,0.5,True,-59.68,0.082,8815,0.998,0.0,-60.18,-60.47,-58.4,False,-57.13,0.084,3517,
GBP_USD,20,5,3,1.0,False,-62.6,0.085,9182,0.997,0.0,-60.7,-63.26,-63.85,False,-58.26,0.096,3658,
GBP_USD,20,5,3,1.0,True,-44.0,0.083,6468,0.998,0.0,-42.58,-44.68,-44.74,False,-40.88,0.092,2553,
GBP_USD,20,5,3,2.0,False,-18.71,0.09,2736,0.993,0.0,-14.22,-20.53,-21.38,False,-17.0,0.107,1073,
GBP_USD,20,5,3,2.0,True,-16.02,0.089,2346,0.994,0.0,-12.39,-17.78,-17.89,False,-14.79,0.1,916,
GBP_USD,20,10,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.79,-198.9,-192.7,False,-189.0,0.035,11625,
GBP_USD,20,10,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.16,0.035,4233,
GBP_USD,20,10,1,0.5,False,-107.31,0.038,15833,1.0,0.0,-107.34,-109.15,-105.43,False,-103.98,0.037,6370,
GBP_USD,20,10,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.94,-61.82,-59.23,False,-58.22,0.034,3542,
GBP_USD,20,10,1,1.0,False,-63.1,0.039,9259,1.0,0.0,-59.01,-65.37,-64.91,False,-60.23,0.04,3697,
GBP_USD,20,10,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-41.93,0.037,2567,
GBP_USD,20,10,1,2.0,False,-18.96,0.043,2748,1.0,0.0,-13.86,-20.62,-22.39,False,-17.84,0.039,1080,
GBP_USD,20,10,1,2.0,True,-16.13,0.044,2355,1.0,0.0,-11.99,-17.93,-18.48,False,-15.21,0.037,920,
GBP_USD,20,10,2,0.0,False,-195.82,0.057,28951,1.0,0.0,-199.87,-197.7,-189.88,False,-188.07,0.057,11548,
GBP_USD,20,10,2,0.0,True,-73.11,0.058,10719,1.0,0.0,-73.2,-74.63,-71.5,False,-69.09,0.059,4227,
GBP_USD,20,10,2,0.5,False,-107.0,0.063,15773,1.0,0.0,-108.42,-108.56,-104.04,False,-104.01,0.064,6345,
GBP_USD,20,10,2,0.5,True,-60.44,0.06,8858,1.0,0.0,-60.69,-61.78,-58.86,False,-58.3,0.059,3536,
GBP_USD,20,10,2,1.0,False,-63.31,0.063,9244,1.0,0.0,-60.3,-65.23,-64.39,False,-60.18,0.07,3686,
GBP_USD,20,10,2,1.0,True,-44.44,0.062,6493,1.0,0.0,-42.56,-45.83,-44.93,False,-41.91,0.065,2563,
GBP_USD,20,10,2,2.0,False,-19.04,0.063,2745,1.0,0.0,-14.48,-20.93,-21.7,False,-18.02,0.066,1077,
GBP_USD,20,10,2,2.0,True,-16.23,0.062,2353,1.0,0.0,-12.59,-18.04,-18.06,False,-15.56,0.061,919,
GBP_USD,20,10,3,0.0,False,-191.11,0.078,28351,1.0,0.0,-195.87,-191.88,-185.57,False,-182.03,0.078,11314,
GBP_USD,20,10,3,0.0,True,-72.1,0.08,10654,1.0,0.0,-72.56,-72.97,-70.77,False,-67.89,0.081,4200,
GBP_USD,20,10,3,0.5,False,-105.39,0.084,15591,1.0,0.0,-107.31,-106.1,-102.75,False,-100.97,0.089,6264,
GBP_USD,20,10,3,0.5,True,-59.83,0.082,8815,1.0,0.0,-60.49,-60.52,-58.47,False,-57.27,0.084,3517,
GBP_USD,20,10,3,1.0,False,-62.78,0.085,9182,1.0,0.0,-61.02,-63.36,-63.95,False,-58.45,0.096,3658,
GBP_USD,20,10,3,1.0,True,-44.12,0.083,6468,1.0,0.0,-42.84,-44.73,-44.79,False,-41.02,0.092,2553,
GBP_USD,20,10,3,2.0,False,-18.84,0.09,2736,0.999,0.0,-14.42,-20.6,-21.49,False,-17.13,0.107,1073,
GBP_USD,20,10,3,2.0,True,-16.12,0.089,2346,0.999,0.0,-12.59,-17.83,-17.94,False,-14.9,0.1,916,
GBP_USD,30,0,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.8,-198.9,-192.7,False,-189.02,0.035,11625,
GBP_USD,30,0,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.18,0.035,4233,
GBP_USD,30,0,1,0.5,False,-107.31,0.038,15833,1.0,0.0,-107.34,-109.15,-105.43,False,-104.0,0.037,6370,
GBP_USD,30,0,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.94,-61.82,-59.23,False,-58.24,0.034,3542,
GBP_USD,30,0,1,1.0,False,-63.1,0.039,9259,1.0,0.0,-59.01,-65.37,-64.91,False,-60.25,0.04,3697,
GBP_USD,30,0,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-41.95,0.037,2567,
GBP_USD,30,0,1,2.0,False,-18.96,0.043,2748,1.0,0.0,-13.86,-20.62,-22.39,False,-17.86,0.039,1080,
GBP_USD,30,0,1,2.0,True,-16.13,0.044,2355,1.0,0.0,-11.99,-17.93,-18.48,False,-15.23,0.037,920,
GBP_USD,30,0,2,0.0,False,-195.78,0.057,28951,1.0,0.0,-199.88,-197.59,-189.88,False,-188.13,0.057,11548,
GBP_USD,30,0,2,0.0,True,-73.11,0.058,10719,1.0,0.0,-73.2,-74.63,-71.5,False,-69.16,0.059,4227,
GBP_USD,30,0,2,0.5,False,-106.97,0.063,15773,1.0,0.0,-108.42,-108.45,-104.04,False,-104.07,0.064,6345,
GBP_USD,30,0,2,0.5,True,-60.44,0.06,8858,1.0,0.0,-60.69,-61.78,-58.86,False,-58.36,0.059,3536,
GBP_USD,30,0,2,1.0,False,-63.31,0.063,9244,1.0,0.0,-60.3,-65.23,-64.39,False,-60.25,0.07,3686,
GBP_USD,30,0,2,1.0,True,-44.44,0.062,6493,1.0,0.0,-42.56,-45.83,-44.93,False,-41.97,0.065,2563,
GBP_USD,30,0,2,2.0,False,-19.04,0.063,2745,1.0,0.0,-14.48,-20.93,-21.7,False,-18.08,0.066,1077,
GBP_USD,30,0,2,2.0,True,-16.23,0.062,2353,1.0,0.0,-12.59,-18.04,-18.06,False,-15.62,0.061,919,
GBP_USD,30,0,3,0.0,False,-191.01,0.078,28351,1.0,0.0,-195.91,-191.66,-185.46,False,-182.12,0.078,11313,
GBP_USD,30,0,3,0.0,True,-72.11,0.08,10654,1.0,0.0,-72.59,-72.97,-70.77,False,-67.93,0.081,4200,
GBP_USD,30,0,3,0.5,False,-105.29,0.084,15591,1.0,0.0,-107.34,-105.88,-102.64,False,-101.05,0.089,6264,
GBP_USD,30,0,3,0.5,True,-59.84,0.082,8815,1.0,0.0,-60.51,-60.52,-58.47,False,-57.33,0.084,3517,
GBP_USD,30,0,3,1.0,False,-62.75,0.085,9182,1.0,0.0,-61.04,-63.25,-63.95,False,-58.52,0.096,3658,
GBP_USD,30,0,3,1.0,True,-44.13,0.083,6468,1.0,0.0,-42.86,-44.73,-44.79,False,-41.08,0.092,2553,
GBP_USD,30,0,3,2.0,False,-18.81,0.09,2736,1.0,0.0,-14.44,-20.49,-21.49,False,-17.2,0.107,1073,
GBP_USD,30,0,3,2.0,True,-16.13,0.089,2346,1.0,0.0,-12.62,-17.83,-17.94,False,-14.96,0.1,916,
GBP_USD,30,5,1,0.0,False,-197.07,0.035,29133,1.0,0.0,-199.67,-198.88,-192.68,False,-188.92,0.035,11625,
GBP_USD,30,5,1,0.0,True,-72.93,0.035,10738,0.999,0.0,-72.21,-74.77,-71.81,False,-69.12,0.035,4233,
GBP_USD,30,5,1,0.5,False,-107.28,0.038,15833,0.999,0.0,-107.3,-109.13,-105.41,False,-103.92,0.037,6370,
GBP_USD,30,5,1,0.5,True,-60.3,0.037,8875,0.999,0.0,-59.89,-61.8,-59.22,False,-58.18,0.034,3542,
GBP_USD,30,5,1,1.0,False,-63.08,0.039,9259,0.999,0.0,-59.0,-65.35,-64.88,False,-60.19,0.04,3697,
GBP_USD,30,5,1,1.0,True,-44.19,0.038,6499,0.999,0.0,-41.54,-45.8,-45.23,False,-41.89,0.037,2567,
GBP_USD,30,5,1,2.0,False,-18.94,0.043,2748,0.998,0.0,-13.86,-20.6,-22.37,False,-17.82,0.039,1080,
GBP_USD,30,5,1,2.0,True,-16.12,0.044,2355,0.998,0.0,-11.98,-17.91,-18.47,False,-15.19,0.037,920,
GBP_USD,30,5,2,0.0,False,-195.65,0.057,28951,0.999,0.0,-199.62,-197.51,-189.82,False,-188.0,0.057,11548,
GBP_USD,30,5,2,0.0,True,-73.04,0.058,10719,0.999,0.0,-73.03,-74.6,-71.49,False,-69.08,0.059,4227,
GBP_USD,30,5,2,0.5,False,-106.88,0.063,15773,0.999,0.0,-108.23,-108.42,-104.01,False,-103.97,0.064,6345,
GBP_USD,30,5,2,0.5,True,-60.37,0.06,8858,0.999,0.0,-60.51,-61.75,-58.85,False,-58.28,0.059,3536,
GBP_USD,30,5,2,1.0,False,-63.24,0.063,9244,0.998,0.0,-60.17,-65.2,-64.36,False,-60.17,0.07,3686,
GBP_USD,30,5,2,1.0,True,-44.39,0.062,6493,0.998,0.0,-42.43,-45.8,-44.92,False,-41.89,0.065,2563,
GBP_USD,30,5,2,2.0,False,-18.99,0.063,2745,0.996,0.0,-14.42,-20.9,-21.67,False,-18.01,0.066,1077,
GBP_USD,30,5,2,2.0,True,-16.19,0.062,2353,0.997,0.0,-12.53,-18.01,-18.05,False,-15.55,0.061,919,
GBP_USD,30,5,3,0.0,False,-190.73,0.078,28351,0.998,0.0,-195.35,-191.51,-185.34,False,-181.82,0.078,11313,
GBP_USD,30,5,3,0.0,True,-71.96,0.08,10654,0.998,0.0,-72.25,-72.92,-70.7,False,-67.8,0.081,4200,
GBP_USD,30,5,3,0.5,False,-105.08,0.084,15591,0.997,0.0,-106.89,-105.78,-102.56,False,-100.84,0.089,6264,
GBP_USD,30,5,3,0.5,True,-59.68,0.082,8815,0.998,0.0,-60.18,-60.47,-58.4,False,-57.2,0.084,3517,
GBP_USD,30,5,3,1.0,False,-62.56,0.085,9182,0.997,0.0,-60.7,-63.15,-63.85,False,-58.33,0.096,3658,
GBP_USD,30,5,3,1.0,True,-44.0,0.083,6468,0.998,0.0,-42.58,-44.68,-44.74,False,-40.94,0.092,2553,
GBP_USD,30,5,3,2.0,False,-18.67,0.09,2736,0.993,0.0,-14.22,-20.42,-21.38,False,-17.07,0.107,1073,
GBP_USD,30,5,3,2.0,True,-16.02,0.089,2346,0.994,0.0,-12.39,-17.78,-17.89,False,-14.86,0.1,916,
GBP_USD,30,10,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.79,-198.9,-192.7,False,-189.02,0.035,11625,
GBP_USD,30,10,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.18,0.035,4233,
GBP_USD,30,10,1,0.5,False,-107.31,0.038,15833,1.0,0.0,-107.34,-109.15,-105.43,False,-104.0,0.037,6370,
GBP_USD,30,10,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.94,-61.82,-59.23,False,-58.24,0.034,3542,
GBP_USD,30,10,1,1.0,False,-63.1,0.039,9259,1.0,0.0,-59.01,-65.37,-64.91,False,-60.25,0.04,3697,
GBP_USD,30,10,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-41.95,0.037,2567,
GBP_USD,30,10,1,2.0,False,-18.96,0.043,2748,1.0,0.0,-13.86,-20.62,-22.39,False,-17.86,0.039,1080,
GBP_USD,30,10,1,2.0,True,-16.13,0.044,2355,1.0,0.0,-11.99,-17.93,-18.48,False,-15.23,0.037,920,
GBP_USD,30,10,2,0.0,False,-195.78,0.057,28951,1.0,0.0,-199.87,-197.59,-189.88,False,-188.13,0.057,11548,
GBP_USD,30,10,2,0.0,True,-73.11,0.058,10719,1.0,0.0,-73.2,-74.63,-71.5,False,-69.16,0.059,4227,
GBP_USD,30,10,2,0.5,False,-106.97,0.063,15773,1.0,0.0,-108.42,-108.45,-104.04,False,-104.07,0.064,6345,
GBP_USD,30,10,2,0.5,True,-60.44,0.06,8858,1.0,0.0,-60.69,-61.78,-58.86,False,-58.36,0.059,3536,
GBP_USD,30,10,2,1.0,False,-63.31,0.063,9244,1.0,0.0,-60.3,-65.23,-64.39,False,-60.25,0.07,3686,
GBP_USD,30,10,2,1.0,True,-44.44,0.062,6493,1.0,0.0,-42.56,-45.83,-44.93,False,-41.97,0.065,2563,
GBP_USD,30,10,2,2.0,False,-19.04,0.063,2745,1.0,0.0,-14.48,-20.93,-21.7,False,-18.08,0.066,1077,
GBP_USD,30,10,2,2.0,True,-16.23,0.062,2353,1.0,0.0,-12.59,-18.04,-18.06,False,-15.62,0.061,919,
GBP_USD,30,10,3,0.0,False,-191.0,0.078,28351,1.0,0.0,-195.87,-191.66,-185.46,False,-182.12,0.078,11313,
GBP_USD,30,10,3,0.0,True,-72.1,0.08,10654,1.0,0.0,-72.56,-72.97,-70.77,False,-67.93,0.081,4200,
GBP_USD,30,10,3,0.5,False,-105.28,0.084,15591,1.0,0.0,-107.31,-105.88,-102.64,False,-101.05,0.089,6264,
GBP_USD,30,10,3,0.5,True,-59.83,0.082,8815,1.0,0.0,-60.49,-60.52,-58.47,False,-57.33,0.084,3517,
GBP_USD,30,10,3,1.0,False,-62.74,0.085,9182,1.0,0.0,-61.02,-63.25,-63.95,False,-58.52,0.096,3658,
GBP_USD,30,10,3,1.0,True,-44.12,0.083,6468,1.0,0.0,-42.84,-44.73,-44.79,False,-41.08,0.092,2553,
GBP_USD,30,10,3,2.0,False,-18.8,0.09,2736,0.999,0.0,-14.42,-20.49,-21.49,False,-17.2,0.107,1073,
GBP_USD,30,10,3,2.0,True,-16.12,0.089,2346,0.999,0.0,-12.59,-17.83,-17.94,False,-14.96,0.1,916,
GBP_USD,30,20,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.8,-198.9,-192.7,False,-189.02,0.035,11625,
GBP_USD,30,20,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.18,0.035,4233,
GBP_USD,30,20,1,0.5,False,-107.31,0.038,15833,1.0,0.0,-107.34,-109.15,-105.43,False,-104.0,0.037,6370,
GBP_USD,30,20,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.94,-61.82,-59.23,False,-58.24,0.034,3542,
GBP_USD,30,20,1,1.0,False,-63.1,0.039,9259,1.0,0.0,-59.01,-65.37,-64.91,False,-60.25,0.04,3697,
GBP_USD,30,20,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-41.95,0.037,2567,
GBP_USD,30,20,1,2.0,False,-18.96,0.043,2748,1.0,0.0,-13.86,-20.62,-22.39,False,-17.86,0.039,1080,
GBP_USD,30,20,1,2.0,True,-16.13,0.044,2355,1.0,0.0,-11.99,-17.93,-18.48,False,-15.23,0.037,920,
GBP_USD,30,20,2,0.0,False,-195.78,0.057,28951,1.0,0.0,-199.88,-197.59,-189.88,False,-188.13,0.057,11548,
GBP_USD,30,20,2,0.0,True,-73.11,0.058,10719,1.0,0.0,-73.2,-74.63,-71.5,False,-69.16,0.059,4227,
GBP_USD,30,20,2,0.5,False,-106.97,0.063,15773,1.0,0.0,-108.42,-108.45,-104.04,False,-104.07,0.064,6345,
GBP_USD,30,20,2,0.5,True,-60.44,0.06,8858,1.0,0.0,-60.69,-61.78,-58.86,False,-58.36,0.059,3536,
GBP_USD,30,20,2,1.0,False,-63.31,0.063,9244,1.0,0.0,-60.3,-65.23,-64.39,False,-60.25,0.07,3686,
GBP_USD,30,20,2,1.0,True,-44.44,0.062,6493,1.0,0.0,-42.56,-45.83,-44.93,False,-41.97,0.065,2563,
GBP_USD,30,20,2,2.0,False,-19.04,0.063,2745,1.0,0.0,-14.48,-20.93,-21.7,False,-18.08,0.066,1077,
GBP_USD,30,20,2,2.0,True,-16.23,0.062,2353,1.0,0.0,-12.59,-18.04,-18.06,False,-15.62,0.061,919,
GBP_USD,30,20,3,0.0,False,-191.01,0.078,28351,1.0,0.0,-195.91,-191.66,-185.46,False,-182.12,0.078,11313,
GBP_USD,30,20,3,0.0,True,-72.11,0.08,10654,1.0,0.0,-72.59,-72.97,-70.77,False,-67.93,0.081,4200,
GBP_USD,30,20,3,0.5,False,-105.29,0.084,15591,1.0,0.0,-107.34,-105.88,-102.64,False,-101.05,0.089,6264,
GBP_USD,30,20,3,0.5,True,-59.84,0.082,8815,1.0,0.0,-60.51,-60.52,-58.47,False,-57.33,0.084,3517,
GBP_USD,30,20,3,1.0,False,-62.75,0.085,9182,1.0,0.0,-61.04,-63.25,-63.95,False,-58.52,0.096,3658,
GBP_USD,30,20,3,1.0,True,-44.13,0.083,6468,1.0,0.0,-42.86,-44.73,-44.79,False,-41.08,0.092,2553,
GBP_USD,30,20,3,2.0,False,-18.81,0.09,2736,1.0,0.0,-14.44,-20.49,-21.49,False,-17.2,0.107,1073,
GBP_USD,30,20,3,2.0,True,-16.13,0.089,2346,1.0,0.0,-12.62,-17.83,-17.94,False,-14.96,0.1,916,
