pair,thr,sd,tp,n_events,fill_rate,long_tp_pct,short_tp_pct,dual_tp_pct,total_pnl,ppd,ev_per_day
EUR_JPY,2.5,2,5,15178,99.95388061668204,65.88888044386518,64.9272220501653,22.782975359072342,-95638.875,-268.5614,42.62100247071831
EUR_JPY,2.5,2,8,15178,99.95388061668204,49.14494185604247,49.47352121399431,10.337330346554223,-107019.32,-300.51855,42.62100247071831
EUR_JPY,2.5,2,10,15178,99.95388061668204,39.727901497298795,40.7091978940817,6.147054947950982,-115279.53,-323.71387,42.62100247071831
EUR_JPY,2.5,2,15,15178,99.95388061668204,24.101238884242296,25.26323939299897,1.950191066016603,-127674.55,-358.52005,42.62100247071831
EUR_JPY,2.5,2,20,15178,99.95388061668204,14.950216614728665,15.724682564260165,0.7972064830675979,-133738.33,-375.5476,42.62100247071831
EUR_JPY,2.5,3,5,15178,99.63763341678745,64.77842637506662,64.65633423180049,17.69007774410331,-88721.1,-249.13574,42.62100247071831
EUR_JPY,2.5,3,8,15178,99.63763341678745,47.82537202992289,49.09871967654573,7.998418764000527,-99632.71,-279.7764,42.62100247071831
EUR_JPY,2.5,3,10,15178,99.63763341678745,39.00353531200863,40.54919137465966,4.829358281723548,-106345.92,-298.6276,42.62100247071831
EUR_JPY,2.5,3,15,15178,99.63763341678745,23.711255446845044,24.98315363881191,1.6207668994597444,-117731.34,-330.59875,42.62100247071831
EUR_JPY,2.5,3,20,15178,99.63763341678745,14.823645482198897,15.422843665766894,0.6720252997759916,-123550.53,-346.93948,42.62100247071831
EUR_JPY,2.5,5,5,15178,96.94294373435235,62.46739445463603,63.54415274462375,10.337330346554223,-77107.99,-216.52522,42.62100247071831
EUR_JPY,2.5,5,8,15178,96.94294373435235,45.83132064534385,47.87191726332061,4.829358281723548,-87739.09,-246.37819,42.62100247071831
EUR_JPY,2.5,5,10,15178,96.94294373435235,37.397352912758436,39.041368337307176,2.9714059823428647,-93970.22,-263.87567,42.62100247071831
EUR_JPY,2.5,5,15,15178,96.94294373435235,22.915660322671926,24.453062848048482,1.1925154829358282,-101334.58,-284.55536,42.62100247071831
EUR_JPY,2.5,5,20,15178,96.94294373435235,14.452709883101686,15.373906125694573,0.48754776650415077,-106176.39,-298.15155,42.62100247071831
EUR_JPY,2.5,7,5,15178,89.58360785347213,60.295305110155695,62.69973765799395,6.147054947950982,-67299.01,-188.98083,42.62100247071831
