pair,mw,mt,sig_thr,sma,n_consec,dist_min_m,dist_max_m,tp_frac,sl_frac,atr_mult,is_pd,is_wr,is_n,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
EUR_JPY,5,0.002,0.2,20,4,4.0,5.0,0.6,1.5,1.0,0.06,0.685,92,0.18,-0.07,0.06,False,-0.06,0.615,13,
EUR_JPY,5,0.002,0.2,20,4,4.0,5.0,0.7,1.5,1.0,0.07,0.652,92,0.18,-0.04,0.06,False,-0.04,0.615,13,
EUR_JPY,5,0.002,0.2,20,4,4.0,5.0,0.8,1.5,1.0,0.06,0.609,92,0.14,-0.01,0.05,False,-0.03,0.615,13,
EUR_JPY,5,0.002,0.2,20,4,4.0,5.0,0.8,2.5,1.0,0.04,0.641,92,0.23,-0.08,-0.02,False,-0.06,0.692,13,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.3,2.5,1.0,0.06,0.838,253,0.31,-0.17,0.04,False,-0.06,0.818,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.4,2.5,1.0,0.02,0.783,253,0.17,-0.18,0.07,False,-0.03,0.818,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.6,2.5,1.0,0.04,0.692,253,0.17,-0.16,0.1,False,0.02,0.773,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.7,1.5,1.0,0.06,0.636,253,0.19,-0.15,0.16,False,0.02,0.682,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.7,2.0,1.0,0.05,0.656,253,0.12,-0.15,0.18,False,0.08,0.773,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.7,2.5,1.0,0.1,0.664,253,0.28,-0.16,0.17,False,0.05,0.773,22,
EUR_JPY,5,0.005,-999.0,14,4,4.0,5.0,0.8,2.5,1.0,0.01,0.617,253,0.11,-0.18,0.11,False,0.09,0.773,22,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.5,1.5,1.0,0.03,0.718,312,0.06,0.01,0.01,True,-0.04,0.711,38,0.405
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.5,2.5,1.0,0.02,0.737,312,0.15,-0.02,-0.07,False,-0.05,0.763,38,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.6,1.5,1.0,0.02,0.671,310,0.17,-0.06,-0.06,False,-0.03,0.684,38,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.7,1.5,1.0,0.05,0.642,310,0.27,-0.1,-0.02,False,0.02,0.684,38,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.8,1.5,0.5,0.07,0.602,487,0.37,-0.28,0.12,False,0.15,0.667,63,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.8,1.5,1.0,0.07,0.615,309,0.22,-0.08,0.07,False,0.05,0.658,38,
EUR_JPY,5,0.005,-999.0,20,3,4.0,5.0,0.8,2.5,1.0,0.01,0.641,309,0.28,-0.22,-0.02,False,0.03,0.711,38,
EUR_JPY,5,0.005,-999.0,20,4,4.0,5.0,0.3,1.5,1.0,0.02,0.799,214,0.13,-0.12,0.05,False,-0.22,0.633,30,
EUR_JPY,5,0.005,-999.0,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.645,214,0.21,-0.07,-0.04,False,-0.15,0.6,30,
EUR_JPY,5,0.005,-999.0,20,4,4.0,5.0,0.7,1.5,1.0,0.07,0.617,214,0.22,-0.03,0.0,False,-0.12,0.6,30,
EUR_JPY,5,0.005,-999.0,20,4,4.0,5.0,0.8,1.5,1.0,0.07,0.589,214,0.19,-0.01,0.04,False,-0.13,0.567,30,
EUR_JPY,5,0.005,-999.0,20,4,4.0,5.0,0.8,2.5,1.0,0.01,0.612,214,0.24,-0.12,-0.09,False,-0.17,0.667,30,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.3,2.5,1.0,0.03,0.835,133,0.13,-0.16,0.12,False,-0.03,0.846,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.4,2.5,1.0,-0.04,0.767,133,0.0,-0.21,0.09,False,-0.01,0.846,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.6,2.5,1.0,-0.03,0.677,133,0.03,-0.25,0.15,False,0.01,0.769,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.7,1.5,1.0,-0.0,0.617,133,0.01,-0.25,0.24,False,0.03,0.692,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.7,2.0,1.0,-0.02,0.639,133,-0.01,-0.22,0.19,False,0.05,0.769,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.7,2.5,1.0,0.01,0.654,133,0.08,-0.26,0.21,False,0.03,0.769,13,
EUR_JPY,5,0.005,0.0,14,4,4.0,5.0,0.8,2.5,1.0,-0.08,0.586,133,-0.12,-0.23,0.11,False,0.05,0.769,13,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.5,1.5,1.0,0.02,0.72,157,0.05,0.02,-0.02,False,-0.11,0.579,19,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.5,2.5,1.0,0.0,0.739,157,0.06,0.02,-0.07,False,-0.09,0.684,19,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.6,1.5,1.0,0.01,0.679,156,0.09,0.02,-0.06,False,-0.09,0.579,19,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.7,1.5,1.0,-0.02,0.635,156,0.11,-0.07,-0.09,False,-0.06,0.579,19,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.8,1.5,0.5,-0.04,0.585,246,0.05,-0.07,-0.1,False,-0.12,0.5,32,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.8,1.5,1.0,-0.03,0.6,155,-0.02,-0.03,-0.06,False,-0.07,0.526,19,
EUR_JPY,5,0.005,0.0,20,3,4.0,5.0,0.8,2.5,1.0,-0.07,0.632,155,-0.04,-0.09,-0.06,False,-0.04,0.632,19,
EUR_JPY,5,0.005,0.0,20,4,4.0,5.0,0.3,1.5,1.0,0.0,0.798,104,0.03,-0.06,0.05,False,-0.23,0.4,15,
EUR_JPY,5,0.005,0.0,20,4,4.0,5.0,0.6,1.5,1.0,0.01,0.644,104,-0.0,0.01,0.02,False,-0.2,0.4,15,
EUR_JPY,5,0.005,0.0,20,4,4.0,5.0,0.7,1.5,1.0,0.02,0.615,104,-0.01,0.05,0.02,False,-0.19,0.4,15,
EUR_JPY,5,0.005,0.0,20,4,4.0,5.0,0.8,1.5,1.0,0.02,0.587,104,-0.02,0.08,0.01,False,-0.17,0.4,15,
EUR_JPY,5,0.005,0.0,20,4,4.0,5.0,0.8,2.5,1.0,-0.01,0.615,104,0.0,0.04,-0.07,False,-0.16,0.6,15,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.3,2.5,1.0,0.01,0.841,88,0.1,-0.18,0.12,False,0.01,0.9,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.4,2.5,1.0,-0.02,0.773,88,0.05,-0.24,0.13,False,0.03,0.9,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.6,2.5,1.0,-0.02,0.693,88,0.07,-0.3,0.18,False,0.04,0.8,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.7,1.5,1.0,0.02,0.659,88,0.08,-0.25,0.24,False,0.03,0.7,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.7,2.0,1.0,0.0,0.67,88,0.04,-0.28,0.24,False,0.06,0.8,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.7,2.5,1.0,0.01,0.682,88,0.11,-0.31,0.23,False,0.05,0.8,10,
EUR_JPY,5,0.005,0.05,14,4,4.0,5.0,0.8,2.5,1.0,-0.07,0.602,88,-0.04,-0.29,0.13,False,0.07,0.8,10,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.5,1.5,1.0,-0.02,0.707,99,-0.01,-0.02,-0.02,False,-0.1,0.5,12,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.5,2.5,1.0,-0.02,0.737,99,0.03,-0.03,-0.07,False,-0.11,0.583,12,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.6,1.5,1.0,0.0,0.687,99,0.06,0.01,-0.07,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.7,1.5,1.0,0.01,0.657,99,0.05,0.05,-0.06,False,-0.08,0.5,12,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.8,1.5,0.5,0.01,0.606,155,-0.01,-0.02,0.05,False,-0.05,0.5,20,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.8,1.5,1.0,-0.0,0.622,98,-0.02,0.09,-0.07,False,-0.09,0.417,12,
EUR_JPY,5,0.005,0.05,20,3,4.0,5.0,0.8,2.5,1.0,-0.02,0.663,98,-0.05,0.08,-0.11,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.05,20,4,4.0,5.0,0.3,1.5,1.0,-0.02,0.789,71,0.02,-0.09,0.02,False,-0.1,0.5,8,
EUR_JPY,5,0.005,0.05,20,4,4.0,5.0,0.6,1.5,1.0,-0.03,0.62,71,-0.03,-0.06,0.01,False,-0.07,0.5,8,
EUR_JPY,5,0.005,0.05,20,4,4.0,5.0,0.7,1.5,1.0,-0.02,0.592,71,-0.03,-0.03,-0.01,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.05,20,4,4.0,5.0,0.8,1.5,1.0,-0.03,0.549,71,-0.06,-0.01,-0.03,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.05,20,4,4.0,5.0,0.8,2.5,1.0,-0.08,0.577,71,-0.1,-0.05,-0.08,False,-0.07,0.625,8,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.3,2.5,1.0,-0.01,0.829,70,0.03,-0.18,0.12,False,0.01,0.9,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.4,2.5,1.0,-0.03,0.757,70,0.01,-0.24,0.13,False,0.03,0.9,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.6,2.5,1.0,-0.04,0.671,70,0.01,-0.3,0.18,False,0.04,0.8,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.7,1.5,1.0,-0.01,0.629,70,-0.04,-0.25,0.24,False,0.03,0.7,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.7,2.0,1.0,-0.03,0.643,70,-0.06,-0.28,0.24,False,0.06,0.8,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.7,2.5,1.0,-0.02,0.657,70,0.02,-0.31,0.23,False,0.05,0.8,10,
EUR_JPY,5,0.005,0.1,14,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.6,70,0.01,-0.29,0.13,False,0.07,0.8,10,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.5,1.5,1.0,-0.01,0.72,82,0.02,-0.02,-0.02,False,-0.1,0.5,12,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.5,2.5,1.0,-0.0,0.756,82,0.09,-0.03,-0.07,False,-0.11,0.583,12,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.6,1.5,1.0,0.0,0.695,82,0.06,0.01,-0.07,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.7,1.5,1.0,0.03,0.683,82,0.1,0.05,-0.06,False,-0.08,0.5,12,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.8,1.5,0.5,0.03,0.626,131,0.06,-0.02,0.05,False,-0.05,0.5,20,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.8,1.5,1.0,0.03,0.654,81,0.08,0.09,-0.07,False,-0.09,0.417,12,
EUR_JPY,5,0.005,0.1,20,3,4.0,5.0,0.8,2.5,1.0,0.03,0.704,81,0.11,0.08,-0.11,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.1,20,4,4.0,5.0,0.3,1.5,1.0,-0.01,0.81,58,0.05,-0.09,0.02,False,-0.1,0.5,8,
EUR_JPY,5,0.005,0.1,20,4,4.0,5.0,0.6,1.5,1.0,0.0,0.655,58,0.05,-0.06,0.01,False,-0.07,0.5,8,
EUR_JPY,5,0.005,0.1,20,4,4.0,5.0,0.7,1.5,1.0,0.01,0.638,58,0.07,-0.03,-0.01,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.1,20,4,4.0,5.0,0.8,1.5,1.0,0.01,0.603,58,0.07,-0.01,-0.03,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.1,20,4,4.0,5.0,0.8,2.5,1.0,-0.02,0.638,58,0.08,-0.05,-0.08,False,-0.07,0.625,8,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.3,2.5,1.0,-0.01,0.829,70,0.03,-0.18,0.12,False,0.01,0.9,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.4,2.5,1.0,-0.03,0.757,70,0.01,-0.24,0.13,False,0.03,0.9,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.6,2.5,1.0,-0.04,0.671,70,0.01,-0.3,0.18,False,0.04,0.8,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.7,1.5,1.0,-0.01,0.629,70,-0.04,-0.25,0.24,False,0.03,0.7,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.7,2.0,1.0,-0.03,0.643,70,-0.06,-0.28,0.24,False,0.06,0.8,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.7,2.5,1.0,-0.02,0.657,70,0.02,-0.31,0.23,False,0.05,0.8,10,
EUR_JPY,5,0.005,0.2,14,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.6,70,0.01,-0.29,0.13,False,0.07,0.8,10,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.5,1.5,1.0,-0.01,0.72,82,0.02,-0.02,-0.02,False,-0.1,0.5,12,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.5,2.5,1.0,-0.0,0.756,82,0.09,-0.03,-0.07,False,-0.11,0.583,12,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.6,1.5,1.0,0.0,0.695,82,0.06,0.01,-0.07,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.7,1.5,1.0,0.03,0.683,82,0.1,0.05,-0.06,False,-0.08,0.5,12,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.8,1.5,0.5,0.03,0.626,131,0.06,-0.02,0.05,False,-0.05,0.5,20,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.8,1.5,1.0,0.03,0.654,81,0.08,0.09,-0.07,False,-0.09,0.417,12,
EUR_JPY,5,0.005,0.2,20,3,4.0,5.0,0.8,2.5,1.0,0.03,0.704,81,0.11,0.08,-0.11,False,-0.09,0.5,12,
EUR_JPY,5,0.005,0.2,20,4,4.0,5.0,0.3,1.5,1.0,-0.01,0.81,58,0.05,-0.09,0.02,False,-0.1,0.5,8,
EUR_JPY,5,0.005,0.2,20,4,4.0,5.0,0.6,1.5,1.0,0.0,0.655,58,0.05,-0.06,0.01,False,-0.07,0.5,8,
EUR_JPY,5,0.005,0.2,20,4,4.0,5.0,0.7,1.5,1.0,0.01,0.638,58,0.07,-0.03,-0.01,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.2,20,4,4.0,5.0,0.8,1.5,1.0,0.01,0.603,58,0.07,-0.01,-0.03,False,-0.06,0.5,8,
EUR_JPY,5,0.005,0.2,20,4,4.0,5.0,0.8,2.5,1.0,-0.02,0.638,58,0.08,-0.05,-0.08,False,-0.07,0.625,8,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.3,2.5,1.0,0.06,0.838,253,0.31,-0.17,0.04,False,-0.06,0.818,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.4,2.5,1.0,0.02,0.783,253,0.17,-0.18,0.07,False,-0.03,0.818,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.6,2.5,1.0,0.04,0.692,253,0.17,-0.16,0.1,False,0.02,0.773,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.7,1.5,1.0,0.06,0.636,253,0.19,-0.15,0.16,False,0.02,0.682,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.7,2.0,1.0,0.05,0.656,253,0.12,-0.15,0.18,False,0.08,0.773,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.7,2.5,1.0,0.1,0.664,253,0.28,-0.16,0.17,False,0.05,0.773,22,
EUR_JPY,10,0.002,-999.0,14,4,4.0,5.0,0.8,2.5,1.0,0.01,0.617,253,0.11,-0.18,0.11,False,0.09,0.773,22,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.5,1.5,1.0,0.03,0.718,312,0.06,0.01,0.01,True,-0.04,0.711,38,0.405
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.5,2.5,1.0,0.02,0.737,312,0.15,-0.02,-0.07,False,-0.05,0.763,38,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.6,1.5,1.0,0.02,0.671,310,0.17,-0.06,-0.06,False,-0.03,0.684,38,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.7,1.5,1.0,0.05,0.642,310,0.27,-0.1,-0.02,False,0.02,0.684,38,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.8,1.5,0.5,0.07,0.602,487,0.37,-0.28,0.12,False,0.15,0.667,63,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.8,1.5,1.0,0.07,0.615,309,0.22,-0.08,0.07,False,0.05,0.658,38,
EUR_JPY,10,0.002,-999.0,20,3,4.0,5.0,0.8,2.5,1.0,0.01,0.641,309,0.28,-0.22,-0.02,False,0.03,0.711,38,
EUR_JPY,10,0.002,-999.0,20,4,4.0,5.0,0.3,1.5,1.0,0.02,0.799,214,0.13,-0.12,0.05,False,-0.22,0.633,30,
EUR_JPY,10,0.002,-999.0,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.645,214,0.21,-0.07,-0.04,False,-0.15,0.6,30,
EUR_JPY,10,0.002,-999.0,20,4,4.0,5.0,0.7,1.5,1.0,0.07,0.617,214,0.22,-0.03,0.0,False,-0.12,0.6,30,
EUR_JPY,10,0.002,-999.0,20,4,4.0,5.0,0.8,1.5,1.0,0.07,0.589,214,0.19,-0.01,0.04,False,-0.13,0.567,30,
EUR_JPY,10,0.002,-999.0,20,4,4.0,5.0,0.8,2.5,1.0,0.01,0.612,214,0.24,-0.12,-0.09,False,-0.17,0.667,30,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.3,2.5,1.0,0.05,0.846,130,0.19,-0.21,0.17,False,0.02,0.923,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.4,2.5,1.0,-0.03,0.769,130,0.04,-0.26,0.14,False,0.04,0.923,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.6,2.5,1.0,-0.03,0.685,130,0.0,-0.27,0.19,False,0.07,0.846,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.7,1.5,1.0,-0.01,0.623,130,0.02,-0.31,0.26,False,0.07,0.769,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.7,2.0,1.0,-0.05,0.638,130,-0.07,-0.31,0.22,False,0.1,0.846,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.7,2.5,1.0,-0.0,0.654,130,0.04,-0.3,0.26,False,0.09,0.846,13,
EUR_JPY,10,0.002,0.0,14,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.6,130,-0.02,-0.27,0.15,False,0.11,0.846,13,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.5,1.5,1.0,-0.03,0.715,158,0.02,-0.07,-0.04,False,-0.07,0.632,19,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.5,2.5,1.0,-0.06,0.741,158,0.07,-0.14,-0.12,False,-0.09,0.684,19,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.6,1.5,1.0,-0.05,0.669,157,0.07,-0.12,-0.09,False,-0.05,0.632,19,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.7,1.5,1.0,-0.05,0.631,157,0.1,-0.2,-0.05,False,-0.02,0.632,19,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.8,1.5,0.5,-0.07,0.588,245,0.22,-0.44,0.03,False,0.02,0.6,35,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.8,1.5,1.0,-0.07,0.596,156,0.06,-0.21,-0.04,False,-0.02,0.579,19,
EUR_JPY,10,0.002,0.0,20,3,4.0,5.0,0.8,2.5,1.0,-0.12,0.635,156,0.11,-0.37,-0.1,False,-0.04,0.632,19,
EUR_JPY,10,0.002,0.0,20,4,4.0,5.0,0.3,1.5,1.0,-0.03,0.792,106,0.13,-0.22,0.02,False,-0.16,0.562,16,
EUR_JPY,10,0.002,0.0,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.642,106,0.11,-0.15,-0.02,False,-0.11,0.562,16,
EUR_JPY,10,0.002,0.0,20,4,4.0,5.0,0.7,1.5,1.0,0.0,0.623,106,0.15,-0.12,-0.02,False,-0.09,0.562,16,
EUR_JPY,10,0.002,0.0,20,4,4.0,5.0,0.8,1.5,1.0,-0.01,0.585,106,0.15,-0.14,-0.03,False,-0.07,0.562,16,
EUR_JPY,10,0.002,0.0,20,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.613,106,0.22,-0.23,-0.12,False,-0.15,0.625,16,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.3,2.5,1.0,0.05,0.845,129,0.19,-0.21,0.16,False,0.02,0.923,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.4,2.5,1.0,-0.03,0.767,129,0.04,-0.26,0.13,False,0.04,0.923,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.6,2.5,1.0,-0.03,0.682,129,0.0,-0.27,0.18,False,0.07,0.846,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.7,1.5,1.0,-0.02,0.62,129,0.02,-0.31,0.24,False,0.07,0.769,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.7,2.0,1.0,-0.06,0.636,129,-0.07,-0.31,0.2,False,0.1,0.846,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.7,2.5,1.0,-0.01,0.651,129,0.04,-0.3,0.24,False,0.09,0.846,13,
EUR_JPY,10,0.002,0.05,14,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.597,129,-0.02,-0.27,0.13,False,0.11,0.846,13,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.5,1.5,1.0,-0.0,0.727,154,0.02,-0.03,0.0,False,-0.07,0.632,19,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.5,2.5,1.0,-0.03,0.753,154,0.07,-0.11,-0.05,False,-0.09,0.684,19,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.6,1.5,1.0,-0.02,0.68,153,0.07,-0.08,-0.05,False,-0.05,0.632,19,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.7,1.5,1.0,-0.02,0.641,153,0.1,-0.16,-0.01,False,-0.02,0.632,19,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.8,1.5,0.5,-0.04,0.594,239,0.22,-0.42,0.08,False,0.02,0.6,35,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.8,1.5,1.0,-0.04,0.605,152,0.06,-0.17,-0.0,False,-0.02,0.579,19,
EUR_JPY,10,0.002,0.05,20,3,4.0,5.0,0.8,2.5,1.0,-0.09,0.645,152,0.11,-0.34,-0.04,False,-0.04,0.632,19,
EUR_JPY,10,0.002,0.05,20,4,4.0,5.0,0.3,1.5,1.0,-0.02,0.794,102,0.13,-0.23,0.04,False,-0.16,0.562,16,
EUR_JPY,10,0.002,0.05,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.647,102,0.11,-0.17,0.01,False,-0.11,0.562,16,
EUR_JPY,10,0.002,0.05,20,4,4.0,5.0,0.7,1.5,1.0,0.01,0.627,102,0.15,-0.13,0.0,False,-0.09,0.562,16,
EUR_JPY,10,0.002,0.05,20,4,4.0,5.0,0.8,1.5,1.0,-0.01,0.588,102,0.15,-0.16,-0.01,False,-0.07,0.562,16,
EUR_JPY,10,0.002,0.05,20,4,4.0,5.0,0.8,2.5,1.0,-0.04,0.618,102,0.22,-0.25,-0.08,False,-0.15,0.625,16,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.3,2.5,1.0,0.05,0.847,124,0.19,-0.17,0.14,False,0.01,0.917,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.4,2.5,1.0,-0.03,0.766,124,0.04,-0.23,0.1,False,0.03,0.917,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.6,2.5,1.0,-0.03,0.685,124,0.0,-0.24,0.16,False,0.06,0.833,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.7,1.5,1.0,-0.01,0.629,124,0.02,-0.26,0.21,False,0.05,0.75,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.7,2.0,1.0,-0.05,0.645,124,-0.07,-0.25,0.18,False,0.09,0.833,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.7,2.5,1.0,0.0,0.661,124,0.04,-0.25,0.22,False,0.07,0.833,12,
EUR_JPY,10,0.002,0.1,14,4,4.0,5.0,0.8,2.5,1.0,-0.05,0.605,124,-0.02,-0.22,0.1,False,0.09,0.833,12,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.5,1.5,1.0,0.02,0.735,151,0.02,-0.03,0.06,False,-0.11,0.533,15,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.5,2.5,1.0,-0.02,0.755,151,0.07,-0.11,-0.01,False,-0.13,0.6,15,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.6,1.5,1.0,0.01,0.693,150,0.07,-0.08,0.04,False,-0.09,0.533,15,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.7,1.5,1.0,0.0,0.653,150,0.1,-0.16,0.07,False,-0.08,0.533,15,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.8,1.5,0.5,0.02,0.607,229,0.22,-0.3,0.13,False,0.02,0.607,28,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.8,1.5,1.0,-0.01,0.617,149,0.06,-0.17,0.08,False,-0.09,0.467,15,
EUR_JPY,10,0.002,0.1,20,3,4.0,5.0,0.8,2.5,1.0,-0.07,0.651,149,0.11,-0.34,0.01,False,-0.1,0.533,15,
EUR_JPY,10,0.002,0.1,20,4,4.0,5.0,0.3,1.5,1.0,0.01,0.812,96,0.13,-0.15,0.05,False,-0.11,0.583,12,
EUR_JPY,10,0.002,0.1,20,4,4.0,5.0,0.6,1.5,1.0,0.02,0.667,96,0.11,-0.08,0.02,False,-0.07,0.583,12,
EUR_JPY,10,0.002,0.1,20,4,4.0,5.0,0.7,1.5,1.0,0.04,0.646,96,0.15,-0.05,0.01,False,-0.06,0.583,12,
EUR_JPY,10,0.002,0.1,20,4,4.0,5.0,0.8,1.5,1.0,0.02,0.604,96,0.15,-0.08,-0.0,False,-0.04,0.583,12,
