pair,sig_tf,hold,d,is_n,is_wr,is_ppd,oos_n,oos_wr,oos_ppd,oos_dd
EUR_JPY,48,4,trd,56767,35.26520689837406,-122.40150801726877,24333,33.111412485102534,-169.95669743423664,-73048.79999999929
EUR_JPY,3,4,trd,56776,34.8738903762153,-125.85465416571948,24333,32.959355607611066,-170.75203031317946,-73309.99999999865
USD_JPY,3,2,ctr,94627,31.675948724993923,-164.22207055988827,40555,35.4678831216866,-171.19313147651079,-73544.70000000593
USD_JPY,12,2,ctr,94624,31.5691579303348,-171.17228030311827,40555,35.31500431512761,-173.3711558056127,-74432.80000000617
USD_JPY,1,2,ctr,94627,31.774229342576643,-159.74667364824114,40555,35.149796572555786,-173.5502512621001,-74526.00000000565
USD_JPY,48,2,ctr,94612,31.237052382361647,-170.80899040695334,40555,35.349525335963506,-175.01864769013412,-75155.80000000574
USD_JPY,48,2,trd,94612,30.70646429628377,-160.60948715163366,40555,34.725681173714705,-179.70307683422726,-77222.50000000595
NZD_JPY,48,4,ctr,56767,31.019782620184262,-145.2734352246111,24333,26.81954547322566,-180.95744371151585,-77693.89999999947
USD_JPY,1,2,trd,94627,30.256692064632716,-171.61016014781129,40555,34.925409937122424,-181.17147326226123,-77790.20000000595
USD_JPY,12,2,trd,94624,30.371787284409873,-160.27418093442228,40555,34.76020219455061,-181.3505687187487,-77941.70000000503
NZD_JPY,3,4,ctr,56776,31.52740594617444,-142.35655993439872,24333,27.09900135618296,-181.67662026500898,-78008.99999999994
NZD_JPY,1,4,ctr,56777,31.783997041055358,-138.49401555043903,24333,26.87708050795216,-182.23393551517304,-78250.79999999981
NZD_JPY,12,4,trd,56775,30.215763980625276,-148.0092630830173,24333,26.75790079316155,-182.94798840151043,-78554.89999999927
USD_JPY,3,2,trd,94627,30.264089530472276,-167.23146128692528,40555,34.60732338799162,-183.5285930478506,-78793.5000000055
NZD_JPY,12,4,ctr,56775,31.44165565830031,-143.42551655321554,24333,26.478444910204253,-184.38634150849612,-79166.19999999984
NZD_JPY,1,4,trd,56777,29.87301195906793,-152.94733676483622,24333,26.359265195413634,-185.10039439483344,-79472.79999999938
NZD_JPY,3,4,trd,56776,30.047907566577425,-148.70546913128848,24333,26.13734434718284,-185.65770964499754,-79712.09999999922
NZD_JPY,48,4,trd,56767,30.556485281941974,-145.75991305979989,24333,26.41680023014014,-186.37688619849067,-80041.99999999953
GBP_USD,1,2,ctr,94627,29.809673771756472,-189.09926239144235,40555,28.511897423252375,-198.31409909544865,-85155.99999999693
GBP_USD,3,2,ctr,94627,29.73569911336088,-190.4639895671692,40555,28.304771298236965,-201.14073310767031,-86361.49999999645
AUD_USD,3,1,ctr,141940,24.469494152458786,-201.75953684582768,60833,21.61491295842717,-202.78845788613665,-87068.29999999248
GBP_USD,48,2,ctr,94612,29.348285629729844,-197.8001948250764,40555,28.568610528911353,-202.84668137656035,-87104.89999999631
GBP_USD,12,2,ctr,94624,29.696482921880285,-193.93864630157736,40555,28.272716064603625,-203.7214310964182,-87479.89999999659
AUD_USD,12,1,ctr,141936,24.30672979370984,-204.63229551761862,60833,21.471898476156035,-203.9792447119162,-87587.89999999198
AUD_USD,48,1,ctr,141918,24.13365464564044,-206.0021015816975,60833,21.52943303798925,-204.0637852199859,-87623.39999999167
AUD_USD,1,1,ctr,141941,24.293896759921378,-203.63115699619448,60833,21.44888465142275,-204.4031117220708,-87769.09999999189
AUD_USD,1,1,trd,141941,23.71337386660655,-210.0494776672157,60833,21.26313020893265,-204.739876390579,-87906.19999999196
AUD_USD,48,1,trd,141918,23.872236079989854,-207.61937897033047,60833,21.18258182236615,-205.0792028926639,-88051.89999999215
AUD_USD,12,1,trd,141936,23.69870927742081,-209.03519378770665,60833,21.240116384199364,-205.16374340073367,-88088.19999999167
AUD_USD,3,1,trd,141940,23.633929829505426,-211.9186081664301,60833,21.09710190192823,-206.35453022651316,-88606.99999999155
GBP_USD,12,2,trd,94624,28.66397531281704,-201.02887402562234,40555,27.663666625570215,-209.4839263888634,-89945.6999999957
GBP_USD,48,2,trd,94612,29.012176045321947,-197.12938321855992,40555,27.367772161262483,-210.35867610872128,-90318.79999999586
GBP_USD,3,2,trd,94627,28.62607923742695,-204.51319060650204,40555,27.63161139193688,-212.06462437761127,-91063.09999999565
GBP_USD,1,2,trd,94627,28.50137909898866,-205.77355160591878,40555,27.424485266921465,-214.89125838983293,-92264.1999999956
EUR_GBP,3,1,ctr,141940,14.62871635902494,-236.60708444068175,60833,11.853763582266204,-221.7099277982682,-95196.50000000952
EUR_GBP,1,1,ctr,141941,14.69624703221761,-236.13912961006648,60833,11.8258182236615,-222.74747039730042,-95642.00000000812
EUR_GBP,12,1,ctr,141936,14.6847875098636,-238.05974609511475,60833,11.679516052142752,-223.69441724526075,-96048.60000000871
EUR_GBP,48,1,ctr,141918,14.38999985907355,-242.14894831999374,60833,11.587460753209607,-225.54639002808992,-96843.80000000917
NZD_USD,1,1,trd,141941,19.078349455055267,-260.4045643604621,60833,17.232423191359953,-226.25625082314622,-97144.70000001862
GBP_JPY,48,4,ctr,56767,33.97924850705515,-193.48144676394503,24333,33.67443389635474,-227.41117197879248,-97637.80000000133
NZD_USD,3,1,ctr,141940,19.708327462308016,-251.8413594285806,60833,17.123929446188747,-227.4754507122442,-97668.2000000195
NZD_USD,12,1,trd,141936,19.208657423063915,-258.6835183117947,60833,17.161737872536285,-228.2412060580611,-97997.00000001828
NZD_USD,48,1,trd,141918,19.306923716512355,-257.8915104871764,60833,17.046668748869855,-228.53907743497797,-98124.90000001955
GBP_JPY,12,4,ctr,56775,34.46939674152355,-185.71363558225107,24333,33.49771914683763,-229.26920000462337,-98433.90000000129
NZD_USD,48,1,ctr,141918,19.38725179328908,-255.51797666447527,60833,17.064751039731725,-229.3607273315849,-98484.90000001871
NZD_USD,12,1,ctr,141936,19.485542779844437,-254.77775358382786,60833,16.94968191606529,-229.65859870850176,-98612.80000001995
GBP_JPY,1,4,ctr,56777,34.67072934462899,-176.6055953921674,24333,33.74018822175646,-229.86610722826393,-98725.2000000016
NZD_USD,3,1,trd,141940,19.13907284768212,-261.63126527629714,60833,16.987490342412837,-230.42435405431866,-98941.60000001857
GBP_JPY,3,4,ctr,56776,34.622023390164856,-184.89902172516756,24333,33.74429786709407,-230.97002460635898,-99201.30000000205
EUR_GBP,48,1,trd,141918,13.903803604898604,-247.87215838924965,60833,11.237321848338896,-231.54783452516133,-99420.70000000844
NZD_USD,1,1,ctr,141941,19.616601263905427,-253.07094833975256,60833,16.87899659724163,-231.64355394341663,-99465.10000001985
EUR_GBP,12,1,trd,141936,13.613882313155226,-252.01513707902168,60833,11.145266549405749,-233.3998073079905,-100215.90000000902
EUR_GBP,1,1,trd,141941,13.604948534954664,-253.95148815935346,60833,10.998964377887003,-234.3467541559509,-100622.50000000952
EUR_GBP,3,1,trd,141940,13.436663378892492,-253.48044616130912,60833,10.971019019282299,-235.38429675498304,-101068.00000000859
EUR_USD,3,1,ctr,141940,22.343948147104413,-219.8732427706202,60833,21.77107819768875,-237.60191305753995,-102017.29999999821
GBP_JPY,3,4,trd,56776,33.16894462448922,-189.52071053853385,24333,32.77853121275634,-238.50717188637324,-102393.10000000084
EUR_USD,48,1,ctr,141918,21.99932355303767,-222.8092385816846,60833,22.00450413426923,-239.01488072270791,-102630.69999999729
EUR_USD,12,1,trd,141936,21.256059068876112,-225.31870735730803,60833,21.539296105732085,-239.183961738846,-102695.29999999826
EUR_USD,1,1,trd,141941,21.382828076454302,-226.12326302373495,60833,21.77765357618398,-239.31764287281766,-102752.69999999765
GBP_JPY,1,4,trd,56777,32.8425242615848,-198.32202570663551,24333,32.78264085809395,-239.61108926446835,-102867.10000000137
EUR_USD,1,1,ctr,141941,22.096504885832847,-220.72639642754294,60833,21.605049890684334,-239.69889028799517,-102925.69999999723
EUR_USD,12,1,ctr,141936,22.222691917483935,-221.5190017684381,60833,21.843407361136226,-239.83257142196686,-102982.29999999647
EUR_USD,48,1,trd,141918,21.47860031849378,-223.98515061400886,60833,21.37819933259908,-240.001652438105,-103046.39999999775
AUD_JPY,48,2,ctr,94612,30.50881494947787,-189.69329315641914,40555,27.767229688077922,-240.14325196677459,-103111.39999999836
GBP_JPY,12,4,trd,56775,33.04271246147072,-189.20432567008027,24333,33.02510993301278,-240.2079964881088,-103167.7000000016
AUD_JPY,3,2,ctr,94627,30.82735371511302,-184.23677451861417,40555,27.92257428183948,-240.26202788720306,-103162.39999999922
EUR_USD,3,1,trd,141940,21.387205861631674,-226.97372785741302,60833,21.61162526917956,-241.41462010327294,-103661.09999999644
GBP_JPY,48,4,trd,56767,33.811897757499956,-180.89994487200866,24333,32.84839518349567,-242.06602451393974,-103971.20000000173
AUD_JPY,1,2,ctr,94627,30.905555496845512,-182.26098736402798,40555,27.8239427937369,-242.7351288656808,-104225.59999999915
AUD_JPY,12,2,ctr,94624,30.756467703753803,-188.2137432695406,40555,27.582295647885584,-246.1982620750196,-105709.99999999857
AUD_JPY,12,2,trd,94624,29.583403787622593,-188.4797375986676,40555,26.914067315990632,-246.420908702332,-105822.09999999912
AUD_JPY,1,2,trd,94627,29.448254726452284,-194.27684051412893,40555,26.672420170139315,-249.88404191167083,-107292.59999999877
AUD_JPY,3,2,trd,94627,29.512718357339875,-192.46527074955853,40555,26.573788682036742,-252.3571428901485,-108363.29999999853
AUD_JPY,48,2,trd,94612,29.830254090390223,-186.9668263863462,40555,26.7291332757983,-252.475918810577,-108417.99999999964
CAD_JPY,48,2,ctr,94612,27.37919080032131,-218.33334373980802,40555,25.091850573295527,-262.1980772385323,-112581.3999999949
CAD_JPY,3,2,ctr,94627,27.840891077599416,-213.69681660557404,40555,25.02774010602885,-262.5662825918586,-112745.49999999582
USD_JPY,1,1,trd,141941,24.797627183125385,-249.6185988796763,60833,30.00838360758141,-263.31433799662307,-113069.60000000824
USD_JPY,3,1,trd,141940,24.719599830914472,-250.09701024513163,60833,30.00838360758141,-263.8371849404686,-113280.50000000805
CAD_JPY,1,2,ctr,94627,27.903241146818562,-209.81525128680963,40555,25.104179509308345,-264.1583457135149,-113426.99999999504
EUR_JPY,3,2,ctr,94627,31.995096536929207,-200.91365297029023,40555,29.850819874244856,-264.24125596386176,-113461.39999999804
CAD_JPY,12,2,ctr,94624,27.731865065945215,-216.72134441161853,40555,25.02034274442116,-265.19099753935296,-113863.69999999496
USD_JPY,12,1,ctr,141936,25.794019839927856,-249.15124156533807,60833,30.36016635707593,-265.26785254671853,-113894.30000000747
USD_JPY,48,1,trd,141918,25.082794289660228,-247.18461632699277,60833,29.81276609734848,-265.5657239236368,-114026.30000000945
USD_JPY,48,1,ctr,141918,25.430177990106962,-249.8549165670671,60833,30.374960958690185,-266.116052354951,-114267.30000000617
USD_JPY,12,1,trd,141936,24.71818284297148,-247.93061539831356,60833,29.827560698962735,-266.4139237318693,-114399.80000000786
CHF_JPY,3,4,ctr,56776,32.58947442581373,-165.44369258736452,24333,28.04421978383266,-266.47051696452274,-114424.10000000002
EUR_JPY,12,2,ctr,94624,31.889372675008453,-204.7860563728137,40555,29.660954259647394,-266.8878629437489,-114590.49999999785
USD_JPY,3,1,ctr,141940,25.901084965478372,-246.9939090487149,60833,30.179343448457253,-267.84459133811924,-115009.50000000748
USD_JPY,1,1,ctr,141941,25.714205197934355,-247.47520840950705,60833,30.179343448457253,-268.3674382819648,-115237.60000000725
EUR_JPY,48,2,ctr,94612,31.554136895954,-207.2576824509221,40555,29.38478609296018,-268.9687704908536,-115483.99999999783
CAD_JPY,12,2,trd,94624,26.74902773080825,-213.92875250693666,40555,24.389101220564665,-269.0924371844673,-115555.39999999477
EUR_JPY,1,2,ctr,94627,32.369196952244074,-193.9047870459072,40555,29.54752804832943,-270.0296024860485,-115946.79999999836
CAD_JPY,1,2,trd,94627,26.67737537912012,-220.59444491646477,40555,24.305264455677474,-270.1250890103053,-115993.89999999471
CHF_JPY,1,4,ctr,56777,32.49026894693274,-166.0193995198576,24333,28.072987301195905,-271.12373831775574,-116418.9999999995
CAD_JPY,3,2,trd,94627,26.6393312690881,-216.96174512689947,40555,24.38170385895697,-271.7171521319616,-116676.29999999424
CAD_JPY,48,2,trd,94612,27.10015642836004,-212.28239599284333,40555,24.3175933916903,-272.08535748528794,-116848.09999999503
CHF_JPY,48,4,ctr,56767,32.29693307731605,-170.72593564449778,24333,27.842847162289896,-273.2950087219688,-117343.99999999882
CHF_JPY,12,4,ctr,56775,32.58124174372523,-168.90898823343923,24333,27.752434964862534,-273.86210551852247,-117591.79999999973
CHF_JPY,12,4,trd,56775,30.853368560105682,-177.5703850067721,24333,27.60037808737106,-274.1329611958904,-117709.99999999978
CHF_JPY,48,4,trd,56767,31.245265735374428,-174.72770132090315,24333,27.5099658899437,-274.70005799244404,-117995.30000000054
CHF_JPY,1,4,trd,56777,30.945629392183456,-180.46674557148842,24333,27.279825751037684,-276.87132839665713,-118887.09999999976
EUR_JPY,1,2,trd,94627,30.24401069462204,-215.18991019472568,40555,28.57847367772161,-280.63349745271915,-120514.79999999824
CHF_JPY,3,4,trd,56776,30.956742285472732,-180.04589494067784,24333,27.308593268400937,-281.5245497498901,-120875.29999999938
EUR_JPY,48,2,trd,94612,30.9664735974295,-202.00561396575551,40555,28.741215633090867,-281.69432944791396,-120999.99999999836
EUR_JPY,12,2,trd,94624,30.63070679742983,-204.5134893646436,40555,28.465047466403647,-283.7752369950187,-121885.69999999854
EUR_JPY,3,2,trd,94627,30.525114396525304,-208.39485551131588,40555,28.27518185180619,-286.42184397490587,-122994.59999999798
NZD_JPY,3,2,ctr,94627,25.60368605154977,-237.53602307867007,40555,20.498089014918015,-299.8744978801556,-128757.59999999934
NZD_JPY,1,2,ctr,94627,25.79602016337832,-234.90934152678685,40555,20.416718037233387,-300.18541131892243,-128891.09999999909
NZD_JPY,48,2,ctr,94612,25.26000930114573,-244.2285041345983,40555,20.41918382443595,-301.8957845730843,-129625.49999999831
NZD_JPY,12,2,ctr,94624,25.50198681095705,-241.02850571532895,40555,20.298360251510296,-304.4524944837852,-130723.29999999856
NZD_JPY,12,2,trd,94624,24.675557997970916,-244.99800551279867,40555,20.009863148810258,-307.5234342617513,-132041.89999999935
GBP_USD,3,1,ctr,141940,23.867831478089332,-290.25378871554875,60833,21.734913615965016,-307.9854958815995,-132238.3999999944
GBP_USD,48,1,ctr,141918,23.427613128708128,-297.93595589760014,60833,21.853270428879064,-308.9932280535412,-132687.09999999314
GBP_USD,1,1,trd,141941,23.2448693471231,-301.30535018128273,60833,21.688885966498447,-309.2806192021847,-132792.69999999186
GBP_USD,12,1,ctr,141936,23.690959305602526,-295.30290083876747,60833,21.76943435306495,-309.8165082078821,-133040.8999999943
GBP_USD,12,1,trd,141936,23.2005974523729,-297.16605617521503,60833,21.432446205184686,-310.0503337453504,-133122.79999999324
NZD_JPY,48,2,trd,94612,24.91755802646599,-241.76125984251914,40555,19.889039575884603,-310.0801441724522,-133139.69999999966
GBP_USD,1,1,ctr,141941,23.647853685686307,-291.1798393582137,60833,21.512994591751188,-310.5862227510477,-133370.69999999536
GBP_USD,48,1,trd,141918,23.4628447413295,-294.47683458638306,60833,21.34861012937057,-310.8736138996911,-133476.99999999424
NZD_JPY,1,2,trd,94627,24.50569076479229,-251.15511198490344,40555,19.891505363087166,-311.79051742661403,-133874.09999999887
GBP_USD,3,1,trd,141940,23.122446103987603,-302.2278157262882,60833,21.466966942284614,-311.881346071633,-133918.69999999224
NZD_JPY,3,2,trd,94627,24.57332473818255,-248.49974965174465,40555,19.810134385402538,-312.1014308653809,-134007.5999999988
AUD_JPY,3,1,ctr,141940,25.016908552909676,-277.47908989418335,60833,21.75135206220308,-363.646919815624,-156141.09999999753
AUD_JPY,48,1,ctr,141918,24.686790963795996,-280.39477015184303,60833,21.373267798727664,-367.2709827524454,-157698.8999999981
AUD_JPY,1,1,ctr,141941,25.030822665755494,-276.6326085023499,60833,21.59847451218911,-368.6965266915416,-158306.89999999804
AUD_JPY,12,1,ctr,141936,24.982386427685718,-278.9574447485096,60833,21.2762809659231,-369.0987345632653,-158483.69999999873
AUD_JPY,12,1,trd,141936,23.934731146432195,-285.8601519477506,60833,21.36340473098483,-369.3325601007348,-158580.39999999802
AUD_JPY,1,1,trd,141941,23.887389830986113,-288.19902982641,60833,21.04121118471882,-369.73476797245854,-158757.19999999856
AUD_JPY,48,1,trd,141918,24.230189264223,-284.3726351771837,60833,21.266417898180265,-371.16031191155463,-159365.1999999989
AUD_JPY,3,1,trd,141940,23.805128927715934,-287.34876416482484,60833,20.888333634704846,-374.784374848376,-160924.9999999996
GBP_JPY,3,2,ctr,94627,29.74309657920044,-306.24103379799794,40555,28.504500061644677,-379.6630375564663,-163022.00000000125
GBP_JPY,1,2,ctr,94627,29.858285690130725,-298.26538653809797,40555,28.304771298236965,-381.5168734909881,-163818.50000000163
GBP_JPY,48,2,ctr,94612,29.206654546991924,-317.5639672393501,40555,28.403402786339537,-381.8273211418297,-163940.8000000009
GBP_JPY,12,2,ctr,94624,29.72290328035171,-310.85485531372217,40555,28.521760572062632,-384.39707311438303,-165043.60000000155
CAD_JPY,1,1,ctr,141941,21.310967232864357,-319.9793272014084,60833,18.55571811352391,-395.69801970817275,-169903.09999999526
CAD_JPY,3,1,ctr,141940,21.345639002395377,-319.7826447603649,60833,18.50969046405734,-396.2045640747038,-170121.39999999513
GBP_JPY,12,2,trd,94624,28.35961278322624,-313.69704106936257,40555,27.508322031808657,-398.0323158855421,-170930.90000000014
CAD_JPY,48,1,ctr,141918,21.013543031891654,-322.45145120974723,60833,18.37982673877665,-398.0413987500268,-170908.49999999514
CAD_JPY,12,1,ctr,141936,21.315240671852102,-321.50876969738283,60833,18.37653904952904,-398.1711206866518,-170964.19999999553
EUR_JPY,3,1,ctr,141940,26.432295336057486,-302.8415645283961,60833,23.74862328012756,-400.4127250672868,-171931.79999999574
GBP_JPY,48,2,trd,94612,28.875829704477233,-306.9370406741786,40555,27.626679817531745,-400.6020678580955,-172024.900000001
GBP_JPY,1,2,trd,94627,28.032168408593744,-326.0118515298497,40555,27.725311305634325,-400.912515508937,-172135.0000000005
GBP_JPY,3,2,trd,94627,28.340748412186795,-318.32380877107965,40555,27.525582542226605,-402.76635144345886,-172931.00000000047
CAD_JPY,12,1,trd,141936,20.536720775560816,-324.1717005700455,60833,18.052701658639226,-402.8776747570961,-172986.59999999637
CAD_JPY,48,1,trd,141918,20.83527107202751,-323.17783182998676,60833,18.049413969391615,-403.0073966937211,-173042.2999999969
CAD_JPY,3,1,trd,141940,20.555164153867832,-325.9086803860881,60833,17.919550244110926,-404.84423136904405,-173829.4999999971
CAD_JPY,1,1,trd,141941,20.540928977532918,-325.71548345665815,60833,17.873522594644353,-405.3507757355751,-174047.699999997
EUR_JPY,1,1,ctr,141941,26.43985881457789,-300.8538270482777,60833,23.56944421613269,-405.6849785705164,-174189.99999999764
EUR_JPY,48,1,ctr,141918,26.027706140165446,-304.47148934488285,60833,23.41327897687111,-408.41612605847354,-175363.7999999976
EUR_JPY,12,1,ctr,141936,26.34004058167061,-304.5904946699699,60833,23.50040274193283,-408.72936843685613,-175498.2999999961
EUR_JPY,12,1,trd,141936,25.212771953556533,-309.24853239016187,60833,22.82971413541992,-417.07116435428304,-179085.79999999792
EUR_JPY,48,1,trd,141918,25.52741724094195,-309.3139604224482,60833,22.916837900481646,-417.3844067326655,-179215.79999999705
EUR_JPY,1,1,trd,141941,25.11254676238719,-313.0001379187688,60833,22.76067266122006,-420.11555422062264,-180393.49999999764
EUR_JPY,3,1,trd,141940,25.047203043539522,-311.0082178247142,60833,22.58149359722519,-425.3878077238523,-182651.0999999982
CHF_JPY,3,2,ctr,94627,26.951081615183824,-282.0825544611262,40555,22.35482677844902,-447.4950341369855,-192145.19999999946
CHF_JPY,1,2,ctr,94627,27.06944106861678,-279.04418419467453,40555,22.364689927259278,-450.579714658687,-193469.69999999955
CHF_JPY,48,2,ctr,94612,26.623472709592868,-288.0607048083924,40555,22.150166440636173,-450.7071076556946,-193521.7999999986
CHF_JPY,12,2,ctr,94624,26.90226580994251,-285.43591539138623,40555,22.290716311182347,-450.83589801647145,-193575.90000000075
NZD_JPY,3,1,ctr,141940,19.134141186416795,-357.64994003101987,60833,13.903637828152482,-453.31645160172104,-194640.29999999574
NZD_JPY,1,1,ctr,141941,19.01494282835826,-358.44065323703853,60833,13.975966991599954,-454.71265090165383,-195239.7999999962
NZD_JPY,48,1,ctr,141918,18.800997759269436,-362.1070131101855,60833,13.783637170614634,-456.95169344870123,-196205.79999999487
NZD_JPY,12,1,ctr,141936,18.974749182730243,-360.93438741738066,60833,13.701444939424325,-458.40425308734564,-196829.49999999593
NZD_JPY,12,1,trd,141936,18.382933152970352,-368.1434212944194,60833,13.882267848043004,-459.42316416944743,-197262.39999999883
NZD_JPY,48,1,trd,141918,18.555081103172256,-366.9148282437075,60833,13.800075616852695,-460.87572380809195,-197886.0999999997
CHF_JPY,12,2,trd,94624,26.109655055799795,-291.5241083195905,40555,21.96030082603871,-462.5201880711159,-198606.09999999971
CHF_JPY,48,2,trd,94612,26.38777322115588,-288.84982463767363,40555,22.100850696584885,-462.6489784318928,-198666.90000000142
CHF_JPY,1,2,trd,94627,25.897471123463706,-297.703123721839,40555,21.88632720996178,-462.7763714289004,-198702.90000000078
NZD_JPY,1,1,trd,141941,18.343537103444387,-370.65249172586067,60833,13.607745795867373,-463.1147663551394,-198852.09999999843
NZD_JPY,3,1,trd,141940,18.290122587008597,-371.43912190398925,60833,13.680074959314844,-464.5109656550722,-199451.5999999984
CHF_JPY,3,2,trd,94627,26.060215371934014,-294.8875274405064,40555,21.89619035877204,-465.86105195060185,-200030.8000000014
GBP_JPY,3,1,ctr,141940,23.871354093278853,-461.50523992530617,60833,22.648891226801243,-572.9277626699675,-246003.7000000026
GBP_JPY,1,1,ctr,141941,23.618968444635446,-464.0190904869588,60833,22.607795111206087,-578.2426357681746,-248281.9000000026
GBP_JPY,12,1,ctr,141936,23.52539172584827,-464.7780357442734,60833,22.387519931616065,-580.5732056421385,-249283.60000000198
GBP_JPY,48,1,ctr,141918,23.2267929367663,-467.98122091701725,60833,22.348067660644716,-583.3546582258056,-250481.40000000343
GBP_JPY,48,1,trd,141918,23.086571118533236,-468.44897657554134,60833,22.228067003106865,-589.4681247184183,-253104.70000000167
GBP_JPY,12,1,trd,141936,22.78843986021869,-471.72973927819567,60833,22.18861473213552,-592.2495773020853,-254299.00000000282
GBP_JPY,1,1,trd,141941,22.696754285231187,-472.51139015402055,60833,21.968339552545494,-594.5801471760491,-255306.30000000226
GBP_JPY,3,1,trd,141940,22.57573622657461,-475.0199626552301,60833,21.927243436950338,-599.8950202742565,-257580.00000000306
CHF_JPY,3,1,ctr,141940,21.030012681414682,-427.18012072833193,60833,15.856525241234198,-674.2384991278014,-289503.60000000166
CHF_JPY,1,1,ctr,141941,21.127088015443036,-425.7807376085622,60833,15.864744464353228,-674.7175620068607,-289706.60000000056
CHF_JPY,12,1,ctr,141936,21.088377860444144,-426.0588814353145,60833,15.67570233261552,-682.5763358478769,-293082.80000000016
CHF_JPY,48,1,ctr,141918,20.907848194027537,-428.1081630919212,60833,15.534331694968193,-683.6485796471893,-293543.1999999999
CHF_JPY,48,1,trd,141918,20.631632351075975,-436.96942905977215,60833,15.733236894448737,-686.5024622529265,-294767.70000000123
CHF_JPY,12,1,trd,141936,20.450061999774547,-439.0925039765374,60833,15.591866256801406,-687.574706052239,-295228.1000000013
CHF_JPY,1,1,trd,141941,20.41129765184126,-439.3875774311265,60833,15.402824125063699,-695.4334798932549,-298604.2999999986
CHF_JPY,3,1,trd,141940,20.34803438072425,-437.9838125253284,60833,15.41104334818273,-695.9125427723143,-298809.0999999982
