id,strategy,pair,account_id,trade_id,direction,entry_price,exit_price,entry_time,exit_time,pnl_pips,exit_reason,hours_held,units,mfe_pips,mae_pips,capture_ratio,amddp1,pnl_over_mae,is_paper,label
1011,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,2997,1,199.636,199.336,2026-04-05 21:09:07.409389,2026-04-05 21:09:07.759298,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1012,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5278,1,199.636,199.336,2026-04-05 21:09:07.41854,2026-04-05 21:09:07.765873,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1010,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2591,1,199.636,199.336,2026-04-05 21:09:07.431615,2026-04-05 21:09:07.789436,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1013,ensemble_short,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-004,2424,-1,184.012,184.162,2026-04-05 21:09:06.28485,2026-04-05 21:09:12.206572,-15.0,GATE_CLOSE,0.0,1,0.0,7.5,0.0,,,false,""
1014,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3005,1,199.636,199.336,2026-04-05 21:09:12.691506,2026-04-05 21:09:13.038975,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1015,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2599,1,199.636,199.336,2026-04-05 21:09:12.700743,2026-04-05 21:09:13.065345,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1017,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5286,1,199.636,199.336,2026-04-05 21:09:12.694014,2026-04-05 21:09:13.130427,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1016,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3551,1,199.636,199.336,2026-04-05 21:09:12.693891,2026-04-05 21:09:13.132499,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1018,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5294,1,199.636,199.336,2026-04-05 21:09:13.250588,2026-04-05 21:09:13.580391,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1020,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3013,1,199.636,199.336,2026-04-05 21:09:13.254067,2026-04-05 21:09:13.586878,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1021,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2607,1,199.636,199.336,2026-04-05 21:09:13.257802,2026-04-05 21:09:13.587324,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1019,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3559,1,199.636,199.336,2026-04-05 21:09:13.264359,2026-04-05 21:09:13.622446,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1022,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5302,1,184.162,184.012,2026-04-05 21:09:17.845914,2026-04-05 21:09:18.171665,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1024,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3021,1,184.162,184.012,2026-04-05 21:09:17.854473,2026-04-05 21:09:18.201818,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1025,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3567,1,184.162,184.012,2026-04-05 21:09:17.858363,2026-04-05 21:09:18.206515,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1026,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2615,1,184.162,184.012,2026-04-05 21:09:17.849656,2026-04-05 21:09:18.210044,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1023,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,804,1,184.162,184.012,2026-04-05 21:09:17.8511,2026-04-05 21:09:18.215013,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1027,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5314,1,199.636,199.336,2026-04-05 21:09:18.526442,2026-04-05 21:09:18.863044,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1029,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3033,1,199.636,199.336,2026-04-05 21:09:18.563559,2026-04-05 21:09:18.895481,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1028,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2627,1,199.636,199.336,2026-04-05 21:09:18.565411,2026-04-05 21:09:18.923926,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1030,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3579,1,199.636,199.336,2026-04-05 21:09:18.583692,2026-04-05 21:09:18.939268,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1031,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5322,1,199.636,199.336,2026-04-05 21:09:18.98012,2026-04-05 21:09:19.32104,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1033,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3041,1,199.636,199.336,2026-04-05 21:09:19.017011,2026-04-05 21:09:19.365132,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1032,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2635,1,199.636,199.336,2026-04-05 21:09:19.044625,2026-04-05 21:09:19.38257,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1034,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3587,1,199.636,199.336,2026-04-05 21:09:19.065654,2026-04-05 21:09:19.422956,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1035,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5310,1,184.162,184.012,2026-04-05 21:09:18.289207,2026-04-05 21:09:23.746248,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1037,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,812,1,184.162,184.012,2026-04-05 21:09:18.419017,2026-04-05 21:09:23.749791,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1038,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2623,1,184.162,184.012,2026-04-05 21:09:18.329165,2026-04-05 21:09:23.751983,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1039,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3029,1,184.162,184.012,2026-04-05 21:09:18.32625,2026-04-05 21:09:23.754107,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1040,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3575,1,184.162,184.012,2026-04-05 21:09:18.336053,2026-04-05 21:09:23.757156,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1036,ensemble_short,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-004,2432,-1,184.012,184.162,2026-04-05 21:09:17.860866,2026-04-05 21:09:23.761049,-15.0,S5_TRAIL_TP,0.0,1,22.0,7.5,-0.68,,,false,""
1041,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5338,1,199.636,199.336,2026-04-05 21:09:24.270843,2026-04-05 21:09:24.609665,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1043,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2651,1,199.636,199.336,2026-04-05 21:09:24.271116,2026-04-05 21:09:24.617914,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1042,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3603,1,199.636,199.336,2026-04-05 21:09:24.276047,2026-04-05 21:09:24.62489,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1044,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3057,1,199.636,199.336,2026-04-05 21:09:24.273485,2026-04-05 21:09:24.625001,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1045,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5346,1,199.636,199.336,2026-04-05 21:09:24.728895,2026-04-05 21:09:25.07416,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1047,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3611,1,199.636,199.336,2026-04-05 21:09:24.752459,2026-04-05 21:09:25.093324,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1046,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2659,1,199.636,199.336,2026-04-05 21:09:24.73921,2026-04-05 21:09:25.102767,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1048,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3065,1,199.636,199.336,2026-04-05 21:09:24.826814,2026-04-05 21:09:25.17374,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1049,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5334,1,184.162,184.012,2026-04-05 21:09:23.864474,2026-04-05 21:09:29.497284,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1051,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,820,1,184.162,184.012,2026-04-05 21:09:23.876037,2026-04-05 21:09:29.498761,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1052,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3599,1,184.162,184.012,2026-04-05 21:09:23.884096,2026-04-05 21:09:29.504979,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1053,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3053,1,184.162,184.012,2026-04-05 21:09:23.873698,2026-04-05 21:09:29.505674,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1050,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2647,1,184.162,184.012,2026-04-05 21:09:23.875164,2026-04-05 21:09:29.512127,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1054,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2675,1,199.636,199.336,2026-04-05 21:09:29.989931,2026-04-05 21:09:30.324129,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1056,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5362,1,199.636,199.336,2026-04-05 21:09:29.985311,2026-04-05 21:09:30.32798,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1057,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3081,1,199.636,199.336,2026-04-05 21:09:29.99095,2026-04-05 21:09:30.332391,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1055,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3627,1,199.636,199.336,2026-04-05 21:09:29.996904,2026-04-05 21:09:30.348436,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1058,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5370,1,199.636,199.336,2026-04-05 21:09:30.444849,2026-04-05 21:09:30.772131,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1060,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2683,1,199.636,199.336,2026-04-05 21:09:30.444376,2026-04-05 21:09:30.792545,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1059,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3089,1,199.636,199.336,2026-04-05 21:09:30.453012,2026-04-05 21:09:30.796501,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1061,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3635,1,199.636,199.336,2026-04-05 21:09:30.478766,2026-04-05 21:09:30.833663,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1062,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2671,1,184.162,184.012,2026-04-05 21:09:29.632411,2026-04-05 21:09:35.184407,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1064,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3077,1,184.162,184.012,2026-04-05 21:09:29.626079,2026-04-05 21:09:35.192001,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1065,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5358,1,184.162,184.012,2026-04-05 21:09:29.61467,2026-04-05 21:09:35.192141,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1066,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,828,1,184.162,184.012,2026-04-05 21:09:29.620546,2026-04-05 21:09:35.196199,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1063,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3623,1,184.162,184.012,2026-04-05 21:09:29.632187,2026-04-05 21:09:35.205836,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1067,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5382,1,199.636,199.336,2026-04-05 21:09:35.708728,2026-04-05 21:09:36.050332,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1069,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2695,1,199.636,199.336,2026-04-05 21:09:35.713834,2026-04-05 21:09:36.063651,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1070,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3101,1,199.636,199.336,2026-04-05 21:09:35.723799,2026-04-05 21:09:36.071461,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1068,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3647,1,199.636,199.336,2026-04-05 21:09:35.722967,2026-04-05 21:09:36.077402,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1071,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5390,1,199.636,199.336,2026-04-05 21:09:36.167478,2026-04-05 21:09:36.51139,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1073,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2703,1,199.636,199.336,2026-04-05 21:09:36.182936,2026-04-05 21:09:36.541578,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1074,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3109,1,199.636,199.336,2026-04-05 21:09:36.195331,2026-04-05 21:09:36.547061,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1072,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3655,1,199.636,199.336,2026-04-05 21:09:36.20294,2026-04-05 21:09:36.563029,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1075,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5398,1,199.636,199.336,2026-04-05 21:09:41.456445,2026-04-05 21:09:41.787999,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1077,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2711,1,199.636,199.336,2026-04-05 21:09:41.465081,2026-04-05 21:09:41.793333,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1078,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3117,1,199.636,199.336,2026-04-05 21:09:41.465611,2026-04-05 21:09:41.815424,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1076,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3663,1,199.636,199.336,2026-04-05 21:09:41.476852,2026-04-05 21:09:41.81735,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1079,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5406,1,199.636,199.336,2026-04-05 21:09:41.905855,2026-04-05 21:09:42.242594,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1081,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2719,1,199.636,199.336,2026-04-05 21:09:41.91617,2026-04-05 21:09:42.249198,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1082,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3125,1,199.636,199.336,2026-04-05 21:09:41.943518,2026-04-05 21:09:42.290103,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1080,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3671,1,199.636,199.336,2026-04-05 21:09:41.946041,2026-04-05 21:09:42.291715,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1083,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3133,1,199.636,199.336,2026-04-05 21:09:47.216782,2026-04-05 21:09:47.555096,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1085,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3679,1,199.636,199.336,2026-04-05 21:09:47.216366,2026-04-05 21:09:47.562645,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1086,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2727,1,199.636,199.336,2026-04-05 21:09:47.208939,2026-04-05 21:09:47.564147,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1084,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5414,1,199.636,199.336,2026-04-05 21:09:47.206939,2026-04-05 21:09:47.565633,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1087,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5422,1,199.636,199.336,2026-04-05 21:09:47.679724,2026-04-05 21:09:48.010349,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1089,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2735,1,199.636,199.336,2026-04-05 21:09:47.682457,2026-04-05 21:09:48.014149,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1090,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3141,1,199.636,199.336,2026-04-05 21:09:47.675514,2026-04-05 21:09:48.018593,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1088,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3687,1,199.636,199.336,2026-04-05 21:09:47.691927,2026-04-05 21:09:48.034006,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1091,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5430,1,199.636,199.336,2026-04-05 21:09:52.983661,2026-04-05 21:09:53.322849,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1093,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2743,1,199.636,199.336,2026-04-05 21:09:52.987576,2026-04-05 21:09:53.329678,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1094,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3149,1,199.636,199.336,2026-04-05 21:09:52.987063,2026-04-05 21:09:53.330119,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1092,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3695,1,199.636,199.336,2026-04-05 21:09:52.990615,2026-04-05 21:09:53.336523,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1095,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5438,1,199.636,199.336,2026-04-05 21:09:53.441208,2026-04-05 21:09:53.765751,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1097,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3157,1,199.636,199.336,2026-04-05 21:09:53.44838,2026-04-05 21:09:53.78828,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1096,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2751,1,199.636,199.336,2026-04-05 21:09:53.455419,2026-04-05 21:09:53.793274,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1098,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3703,1,199.636,199.336,2026-04-05 21:09:53.462492,2026-04-05 21:09:53.842156,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1099,ensemble_short,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-004,2440,-1,184.012,184.162,2026-04-05 21:09:52.409998,2026-04-05 21:09:58.2035,-15.0,S5_TRAIL_TP,0.0,1,22.0,7.5,-0.68,,,false,""
1100,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2759,1,184.162,184.012,2026-04-05 21:09:58.076606,2026-04-05 21:09:58.414788,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1101,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5446,1,184.162,184.012,2026-04-05 21:09:58.075703,2026-04-05 21:09:58.416001,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1102,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,836,1,184.162,184.012,2026-04-05 21:09:58.082681,2026-04-05 21:09:58.428457,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1104,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3165,1,184.162,184.012,2026-04-05 21:09:58.081378,2026-04-05 21:09:58.430792,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1103,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3711,1,184.162,184.012,2026-04-05 21:09:58.083511,2026-04-05 21:09:58.431586,-15.0,S5_SOFT_STOP,0.0,1,0.0,37.0,0.0,,,false,""
1105,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2771,1,199.636,199.336,2026-04-05 21:09:58.760577,2026-04-05 21:09:59.101357,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1107,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5458,1,199.636,199.336,2026-04-05 21:09:58.76387,2026-04-05 21:09:59.104174,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1108,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3723,1,199.636,199.336,2026-04-05 21:09:58.793394,2026-04-05 21:09:59.128605,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1106,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3177,1,199.636,199.336,2026-04-05 21:09:58.78975,2026-04-05 21:09:59.148041,-30.0,S5_SOFT_STOP,0.0,1,0.0,36.0,0.0,,,false,""
1109,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5466,1,199.636,199.336,2026-04-05 21:09:59.221154,2026-04-05 21:09:59.544607,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1110,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2779,1,199.636,199.336,2026-04-05 21:09:59.221286,2026-04-05 21:09:59.551912,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1112,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3731,1,199.636,199.336,2026-04-05 21:09:59.255421,2026-04-05 21:09:59.607141,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1111,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3185,1,199.636,199.336,2026-04-05 21:09:59.269416,2026-04-05 21:09:59.611044,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
1113,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,3173,1,184.162,184.087,2026-04-05 21:09:58.553532,2026-04-05 21:10:00.726065,-7.5,S5_SOFT_STOP,0.0,1,0.0,36.9,0.0,,,false,""
1115,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,5454,1,184.162,184.087,2026-04-05 21:09:58.535998,2026-04-05 21:10:00.726611,-7.5,S5_SOFT_STOP,0.0,1,0.0,36.9,0.0,,,false,""
1116,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,2767,1,184.162,184.087,2026-04-05 21:09:58.534684,2026-04-05 21:10:00.731017,-7.5,S5_SOFT_STOP,0.0,1,0.0,36.9,0.0,,,false,""
1117,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,844,1,184.162,184.087,2026-04-05 21:09:58.547837,2026-04-05 21:10:00.731212,-7.5,S5_SOFT_STOP,0.0,1,0.0,36.9,0.0,,,false,""
1114,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,3719,1,184.162,184.087,2026-04-05 21:09:58.565391,2026-04-05 21:10:00.731313,-7.5,S5_SOFT_STOP,0.0,1,0.0,36.9,0.0,,,false,""
