ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1967,b20_r2_n8_E2_X1_8,632.7,62,-1099.7,25,56.1,210.1,366.5
2143,b20_r3_n8_E1_X3c_2_5,617.0,156,-345.3,56,381.0,86.1,149.9
2142,b20_r3_n8_E1_X3c_2_3,617.0,156,-345.3,56,381.0,86.1,149.9
2135,b20_r3_n8_E1_X3b_2,617.0,156,-345.3,56,381.0,86.1,149.9
1674,b20_r1_n3_E2_X7_8,611.2,300,12.0,114,265.0,57.4,288.8
1678,b20_r1_n3_E2_X3c_2_5,586.7,336,532.9,121,262.8,309.6,14.3
2659,b30_r3_n6_E2_X3b_1,534.1,88,-108.0,34,63.0,466.4,4.7
2666,b30_r3_n6_E2_X3c_1_5,534.1,88,-108.0,34,63.0,466.4,4.7
2665,b30_r3_n6_E2_X3c_1_3,534.1,88,-108.0,34,63.0,466.4,4.7
1262,b15_r2_n2_E1_X1_8,532.8,444,991.1,161,212.2,205.3,115.3
1214,b15_r1_n6_E1_X3c_3_5,529.8,189,-37.0,49,109.1,178.1,242.6
1213,b15_r1_n6_E1_X3c_2_5,521.7,190,117.1,49,79.8,32.6,409.3
1860,b20_r2_n4_E1_X1_3,504.5,496,846.7,193,125.6,60.7,318.2
