ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
700,b10_r1_n8_E1_X3c_1_3,2376.7,141,542.9,59,126.9,646.4,1603.4
694,b10_r1_n8_E1_X3b_1,2376.7,141,542.9,59,126.9,646.4,1603.4
701,b10_r1_n8_E1_X3c_1_5,2376.7,141,542.9,59,126.9,646.4,1603.4
2362,b30_r2_n2_E2_X7_3,2363.0,335,-4241.6,179,957.5,573.5,832.0
2237,b30_r1_n4_E2_X1_8,2359.5,156,-9.2,80,1101.8,230.4,1027.3
2048,b20_r3_n4_E1_X7_5,2270.3,401,-1779.4,207,1549.2,558.9,162.2
1807,b20_r2_n2_E1_X7_3,2240.7,907,-4695.7,492,983.8,1073.9,183.0
1851,b20_r2_n3_E2_X3b_3,2222.5,896,-883.1,436,380.2,438.8,1403.5
2360,b30_r2_n2_E2_X3b_2,2199.5,1015,-558.7,488,1101.5,805.3,292.7
2368,b30_r2_n2_E2_X3c_2_5,2127.4,1015,-558.7,488,1101.5,700.8,325.1
1912,b20_r2_n5_E2_X7_3,2099.9,412,-2276.8,214,406.7,669.5,1023.7
2367,b30_r2_n2_E2_X3c_2_3,2095.0,1015,-558.7,488,1101.5,700.8,292.7
1913,b20_r2_n5_E2_X7_5,2020.3,409,-1161.2,207,705.6,595.7,719.0
2423,b30_r2_n4_E2_X7_5,1980.1,235,-941.1,118,1774.0,193.8,12.3
2543,b30_r3_n2_E2_X7_5,1960.6,169,-417.0,78,271.4,1478.8,210.4
2573,b30_r3_n3_E2_X7_5,1960.6,169,-417.0,78,271.4,1478.8,210.4
1859,b20_r2_n3_E2_X3c_3_5,1938.8,903,-735.6,440,388.4,392.7,1157.7
1059,b10_r3_n8_E1_X7_8,1782.1,995,-2918.9,535,496.7,657.0,628.4
1839,b20_r2_n3_E1_X7_8,1742.7,754,-3388.1,421,1404.5,329.1,9.1
717,b10_r1_n8_E2_X3c_2_3,1684.3,116,399.5,39,102.3,440.0,1142.0
2574,b30_r3_n3_E2_X7_8,1675.5,169,41.3,77,234.2,1073.1,368.2
2544,b30_r3_n2_E2_X7_8,1675.5,169,41.3,77,234.2,1073.1,368.2
718,b10_r1_n8_E2_X3c_2_5,1653.5,116,399.5,39,91.7,445.8,1116.0
710,b10_r1_n8_E2_X3b_2,1637.6,116,399.5,39,91.7,429.9,1116.0
1225,b15_r1_n6_E2_X3c_1_3,1636.2,144,703.8,65,92.7,480.2,1063.3
1226,b15_r1_n6_E2_X3c_1_5,1629.7,144,703.8,65,92.7,473.7,1063.3
1219,b15_r1_n6_E2_X3b_1,1624.5,144,703.8,65,92.7,468.5,1063.3
702,b10_r1_n8_E1_X3c_2_3,1600.2,136,276.6,59,33.3,449.1,1117.8
2390,b30_r2_n3_E2_X3b_2,1588.1,668,633.8,318,1081.1,398.5,108.5
2398,b30_r2_n3_E2_X3c_2_5,1588.1,668,633.8,318,1081.1,398.5,108.5
2397,b30_r2_n3_E2_X3c_2_3,1588.1,668,633.8,318,1081.1,398.5,108.5
1706,b20_r1_n4_E2_X3c_1_5,1552.7,442,255.4,210,258.6,272.5,1021.6
1705,b20_r1_n4_E2_X3c_1_3,1552.7,442,255.4,210,258.6,272.5,1021.6
703,b10_r1_n8_E1_X3c_2_5,1536.2,136,254.1,59,8.4,454.9,1072.9
695,b10_r1_n8_E1_X3b_2,1520.6,136,224.9,59,8.4,439.0,1073.2
1699,b20_r1_n4_E2_X3b_1,1512.5,442,255.4,210,258.6,232.3,1021.6
689,b10_r1_n6_E2_X3c_3_5,1387.8,343,321.0,135,43.8,455.1,888.9
1914,b20_r2_n5_E2_X7_8,1329.1,410,-1983.7,210,515.4,702.8,110.9
1675,b20_r1_n3_E2_X3c_1_3,1136.5,992,594.4,483,48.8,278.0,809.7
1676,b20_r1_n3_E2_X3c_1_5,1107.2,992,593.3,486,48.8,248.7,809.7
1669,b20_r1_n3_E2_X3b_1,1094.8,992,572.1,483,48.8,236.3,809.7
1358,b15_r2_n5_E1_X7_5,1042.5,1051,-6821.8,574,152.5,277.1,612.9
719,b10_r1_n8_E2_X3c_3_5,1012.8,115,164.0,39,12.9,414.5,585.4
2429,b30_r2_n4_E2_X3c_3_5,968.0,296,375.5,143,916.6,32.8,18.6
2421,b30_r2_n4_E2_X3b_3,955.4,295,341.3,143,916.6,15.2,23.6
711,b10_r1_n8_E2_X3b_3,943.7,115,190.0,39,12.9,384.8,546.0
2222,b30_r1_n4_E1_X1_8,921.9,261,-1531.9,125,213.5,416.8,291.6
2028,b20_r3_n3_E2_X2,887.5,1294,-4202.6,656,500.1,378.3,9.1
1998,b20_r3_n2_E2_X2,887.5,1294,-4202.6,656,500.1,378.3,9.1
2473,b30_r2_n6_E1_X3c_2_5,684.4,318,-941.4,146,367.0,128.4,189.0
2472,b30_r2_n6_E1_X3c_2_3,684.4,318,-941.4,146,367.0,128.4,189.0
2465,b30_r2_n6_E1_X3b_2,684.4,318,-941.4,146,367.0,128.4,189.0
714,b10_r1_n8_E2_X7_8,554.7,102,-579.6,33,28.6,521.6,4.5
1780,b20_r1_n8_E1_X3c_1_3,403.8,58,323.7,23,101.2,56.7,245.9
1781,b20_r1_n8_E1_X3c_1_5,403.8,58,323.7,23,101.2,56.7,245.9
1774,b20_r1_n8_E1_X3b_1,403.8,58,323.7,23,101.2,56.7,245.9
1943,b20_r2_n6_E2_X7_5,106.5,300,-706.7,149,38.1,50.4,18.0
