ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,oos_pnl,oos_ntrd,oos_pd,oos_pass
1222,atr14_m0p5_r1_n3_E1_X3c_1_3,31969.1,20000,0.0,50.51,0.0,0,0.0,0
2580,atr20_m0p5_r3_n3_E1_X3c_1_5,40938.3,20000,0.0,65.22,0.0,0,0.0,0
2582,atr20_m0p5_r3_n3_E1_X3c_1_3,40933.6,20000,0.0,65.2,0.0,0,0.0,0
2576,atr20_m0p5_r3_n3_E1_X3b_1,40931.8,20000,0.0,65.2,0.0,0,0.0,0
1382,atr14_m0p5_r3_n3_E1_X3c_1_3,39252.4,20000,0.0,62.36,0.0,0,0.0,0
1376,atr14_m0p5_r3_n3_E1_X3b_1,39255.0,20000,0.0,62.35,0.0,0,0.0,0
1380,atr14_m0p5_r3_n3_E1_X3c_1_5,39248.3,20000,0.0,62.35,0.0,0,0.0,0
2496,atr20_m0p5_r2_n3_E1_X3b_1,38078.6,20000,0.0,60.44,0.0,0,0.0,0
2500,atr20_m0p5_r2_n3_E1_X3c_1_5,38009.0,20000,0.0,60.37,0.0,0,0.0,0
22,atr7_m0p5_r1_n3_E1_X3c_1_3,28714.4,20000,0.0,45.35,0.0,0,0.0,0
1220,atr14_m0p5_r1_n3_E1_X3c_1_5,32139.1,20000,0.0,50.72,0.0,0,0.0,0
1216,atr14_m0p5_r1_n3_E1_X3b_1,32163.4,20000,0.0,50.89,0.0,0,0.0,0
2416,atr20_m0p5_r1_n3_E1_X3b_1,34417.1,20000,0.0,54.47,0.0,0,0.0,0
102,atr7_m0p5_r2_n3_E1_X3c_1_3,32686.7,20000,0.0,51.72,0.0,0,0.0,0
180,atr7_m0p5_r3_n3_E1_X3c_1_5,36780.8,19968,0.0,58.43,-2.9,32,-0.01,0
182,atr7_m0p5_r3_n3_E1_X3c_1_3,36778.6,19968,0.0,58.42,-2.9,32,-0.01,0
176,atr7_m0p5_r3_n3_E1_X3b_1,36787.5,19967,0.0,58.45,-6.0,33,-0.01,0
