pair,ws_thr,tp_pips,hold_min,trades,is_n,oos_n,is_pd,oos_pd,is_net,oos_net,oos_dd,oos_wr,tp_rate,n_long_pct
CHF_JPY,2.0,5.0,1,207772,138696,69076,-5078.02,-5430.54,-678760.8,-362940.4,-1041701.2,4.7,4.1,50.6
CHF_JPY,2.0,5.0,2,123654,82422,41232,-3004.15,-3243.76,-401554.3,-216790.9,-618345.1,10.5,10.3,50.4
CHF_JPY,2.0,5.0,5,60484,40257,20227,-1464.99,-1586.28,-195820.3,-106016.1,-301836.4,23.5,25.8,50.6
CHF_JPY,2.0,5.0,10,35972,23986,11986,-865.6,-940.7,-115701.3,-62870.1,-178571.4,36.8,40.9,51.0
CHF_JPY,2.0,5.0,30,17077,11446,5631,-405.25,-438.28,-54168.1,-29291.9,-83460.6,56.4,63.3,50.0
CHF_JPY,3.0,1.0,1,196987,131608,65379,-4957.33,-5345.43,-662628.7,-357252.5,-1019881.1,0.6,50.5,50.3
CHF_JPY,3.0,1.0,2,150263,100469,49794,-3726.15,-4016.11,-498060.3,-268409.2,-766469.5,0.6,62.8,50.4
CHF_JPY,3.0,1.0,5,101818,68342,33476,-2507.58,-2679.91,-335178.9,-179107.2,-514286.1,0.7,75.5,50.3
CHF_JPY,3.0,1.0,10,74572,50166,24406,-1824.96,-1924.36,-243935.4,-128611.2,-372546.5,0.7,82.4,50.4
CHF_JPY,3.0,1.0,30,44872,30220,14652,-1102.54,-1160.68,-147372.3,-77572.0,-224944.3,1.0,89.8,50.2
CHF_JPY,3.0,2.0,1,173663,115962,57701,-4391.23,-4745.66,-586959.0,-317167.8,-904126.8,1.0,28.7,50.3
CHF_JPY,3.0,2.0,2,123671,82673,40998,-3084.95,-3321.79,-412353.6,-222005.8,-634359.3,1.4,42.8,50.5
CHF_JPY,3.0,2.0,5,76706,51452,25254,-1886.84,-2043.07,-252206.8,-136544.7,-388751.6,1.7,60.4,50.1
CHF_JPY,3.0,2.0,10,53181,35710,17471,-1318.73,-1397.91,-176269.5,-93427.1,-269696.5,2.0,70.9,50.1
CHF_JPY,3.0,2.0,30,30091,20200,9891,-740.16,-788.47,-98934.3,-52695.9,-151630.2,2.4,83.1,50.5
CHF_JPY,3.0,3.0,1,163946,109574,54372,-4135.27,-4454.98,-552746.9,-297740.4,-850487.4,2.4,15.2,50.4
CHF_JPY,3.0,3.0,2,111578,74581,36997,-2780.28,-2990.83,-371629.8,-199886.8,-571516.7,3.8,27.4,50.4
CHF_JPY,3.0,3.0,5,64720,43272,21448,-1594.11,-1700.55,-213078.8,-113653.1,-326731.9,6.0,46.5,50.3
CHF_JPY,3.0,3.0,10,42741,28596,14145,-1058.92,-1130.99,-141541.7,-75587.4,-217129.1,7.6,59.8,50.3
CHF_JPY,3.0,3.0,30,23067,15406,7661,-564.29,-602.59,-75426.8,-40273.0,-115699.8,9.4,76.3,50.2
CHF_JPY,3.0,5.0,1,158069,105736,52333,-3977.03,-4272.74,-531595.2,-285560.6,-817155.9,5.5,4.8,50.3
CHF_JPY,3.0,5.0,2,103007,68846,34161,-2558.96,-2753.32,-342047.4,-184013.3,-526060.7,11.4,11.3,50.4
CHF_JPY,3.0,5.0,5,54829,36661,18168,-1352.23,-1458.44,-180748.0,-97472.5,-278220.4,24.3,26.7,50.4
CHF_JPY,3.0,5.0,10,33919,22664,11255,-827.34,-892.76,-110586.9,-59665.8,-170252.7,37.3,41.3,50.3
CHF_JPY,3.0,5.0,30,16799,11299,5500,-398.92,-434.9,-53321.6,-29065.8,-82387.6,56.4,63.6,50.2
EUR_USD,0.3,1.0,1,317988,210329,107659,-2360.11,-2452.76,-348242.7,-180957.1,-529199.8,4.3,29.2,50.2
EUR_USD,0.3,1.0,2,196292,129817,66475,-1450.47,-1519.0,-214021.7,-112066.9,-326088.6,5.9,44.2,50.4
EUR_USD,0.3,1.0,5,108275,71516,36759,-793.46,-831.37,-117078.0,-61335.5,-178413.6,8.1,62.7,50.4
EUR_USD,0.3,1.0,10,71044,46878,24166,-517.61,-537.44,-76375.1,-39650.5,-116025.6,9.4,73.1,50.4
EUR_USD,0.3,1.0,30,37842,25030,12812,-272.7,-286.6,-40237.2,-21144.1,-61381.4,11.2,84.3,50.7
EUR_USD,0.3,2.0,1,285455,189171,96284,-2129.43,-2201.88,-314205.3,-162447.8,-476653.1,11.4,9.2,50.2
EUR_USD,0.3,2.0,2,161595,107030,54565,-1208.06,-1258.41,-178254.4,-92841.3,-271096.1,21.4,19.3,50.3
EUR_USD,0.3,2.0,5,78732,52184,26548,-583.09,-616.99,-86036.5,-45519.2,-131556.1,39.3,38.5,50.0
EUR_USD,0.3,2.0,10,47803,31531,16272,-355.71,-370.37,-52486.0,-27324.8,-79811.3,53.7,53.2,50.6
EUR_USD,0.3,2.0,30,23352,15311,8041,-176.02,-179.13,-25973.0,-13215.9,-39198.2,71.5,71.6,50.7
EUR_USD,0.3,3.0,1,279000,185116,93884,-2082.7,-2145.7,-307309.8,-158302.7,-465612.6,9.2,3.3,50.2
EUR_USD,0.3,3.0,2,152737,101307,51430,-1136.7,-1191.26,-167724.9,-87887.2,-255612.4,16.4,8.6,50.4
EUR_USD,0.3,3.0,5,69445,46031,23414,-514.69,-535.84,-75944.4,-39532.9,-115477.3,30.2,23.0,50.3
EUR_USD,0.3,3.0,10,39990,26431,13559,-292.98,-309.38,-43229.6,-22824.9,-66060.4,42.7,37.8,50.4
EUR_USD,0.3,3.0,30,18187,11947,6240,-131.73,-128.38,-19437.7,-9471.3,-28911.0,62.4,60.3,51.3
EUR_USD,0.3,5.0,1,276619,183651,92968,-2067.39,-2114.41,-305051.2,-155994.5,-461045.7,8.8,0.7,50.3
EUR_USD,0.3,5.0,2,148672,98728,49944,-1110.53,-1143.84,-163863.0,-84389.0,-248252.4,15.0,2.1,50.4
EUR_USD,0.3,5.0,5,63695,42239,21456,-474.11,-494.58,-69957.1,-36488.7,-106449.5,24.9,8.1,50.4
EUR_USD,0.3,5.0,10,34200,22644,11556,-256.13,-268.58,-37792.2,-19814.8,-57617.4,33.2,18.1,50.2
EUR_USD,0.3,5.0,30,13932,9131,4801,-109.12,-86.66,-16101.1,-6393.1,-22502.4,51.3,40.8,50.5
EUR_USD,0.5,1.0,1,301228,198827,102401,-2227.74,-2338.46,-328711.0,-172524.4,-501235.4,4.4,29.7,50.3
EUR_USD,0.5,1.0,2,190137,125410,64727,-1406.34,-1468.87,-207510.5,-108368.7,-315879.2,6.0,44.4,50.3
EUR_USD,0.5,1.0,5,106081,70080,36001,-780.12,-821.86,-115108.9,-60634.6,-175743.5,8.3,62.3,50.3
EUR_USD,0.5,1.0,10,69943,46174,23769,-512.11,-537.85,-75563.1,-39681.2,-115244.3,9.8,73.0,50.7
EUR_USD,0.5,1.0,30,37519,24706,12813,-275.0,-279.43,-40577.0,-20615.1,-61192.1,11.3,84.2,50.1
EUR_USD,0.5,2.0,1,270887,179190,91697,-2007.81,-2101.02,-296260.2,-155007.0,-451267.2,11.9,9.6,50.3
EUR_USD,0.5,2.0,2,157014,103889,53125,-1169.36,-1221.93,-172543.2,-90149.8,-262693.4,21.9,19.7,50.3
EUR_USD,0.5,2.0,5,77694,51364,26330,-577.71,-610.82,-85243.8,-45064.2,-130308.4,39.5,38.5,50.2
EUR_USD,0.5,2.0,10,47456,31447,16009,-349.13,-366.21,-51515.2,-27017.7,-78540.3,53.3,53.3,50.5
EUR_USD,0.5,2.0,30,23564,15549,8015,-170.6,-169.88,-25173.4,-12533.5,-37716.3,71.6,72.0,49.5
EUR_USD,0.5,3.0,1,264485,175157,89328,-1967.88,-2041.56,-290367.5,-150620.1,-440987.6,9.5,3.4,50.2
EUR_USD,0.5,3.0,2,148329,98285,50044,-1107.15,-1154.93,-163363.4,-85207.3,-248571.0,16.8,8.8,50.1
EUR_USD,0.5,3.0,5,68593,45356,23237,-509.88,-525.76,-75235.0,-38789.1,-114024.1,30.5,23.1,50.3
EUR_USD,0.5,3.0,10,39565,26173,13392,-292.66,-315.56,-43183.4,-23281.3,-66471.0,42.4,37.9,50.1
EUR_USD,0.5,3.0,30,18105,11913,6192,-133.79,-137.42,-19741.4,-10138.4,-29881.8,61.9,60.4,50.4
EUR_USD,0.5,5.0,1,262193,173748,88445,-1952.42,-2010.22,-288086.2,-148307.7,-436393.9,9.1,0.7,50.2
EUR_USD,0.5,5.0,2,144272,95719,48553,-1079.25,-1116.69,-159246.9,-82385.6,-241632.8,14.9,2.1,50.3
EUR_USD,0.5,5.0,5,62975,41754,21221,-465.72,-481.77,-68718.1,-35543.7,-104262.9,25.6,8.4,50.2
EUR_USD,0.5,5.0,10,33912,22409,11503,-257.15,-260.36,-37943.2,-19208.4,-57159.4,34.3,17.8,50.4
EUR_USD,0.5,5.0,30,13895,9129,4766,-103.94,-90.89,-15337.3,-6705.7,-22052.0,50.9,41.0,50.2
EUR_USD,1.0,1.0,1,257741,169804,87937,-1901.13,-2010.15,-280518.5,-148302.2,-428820.7,4.8,31.1,50.0
EUR_USD,1.0,1.0,2,171985,113501,58484,-1272.67,-1343.04,-187786.8,-99085.5,-286872.3,6.3,45.2,50.2
EUR_USD,1.0,1.0,5,100124,66113,34011,-743.41,-791.28,-109692.9,-58377.9,-168070.8,8.5,62.5,50.1
EUR_USD,1.0,1.0,10,67562,44601,22961,-500.52,-525.2,-73854.0,-38747.9,-112601.9,9.5,73.0,50.3
EUR_USD,1.0,1.0,30,36751,24008,12743,-267.5,-275.99,-39470.3,-20361.7,-59832.0,11.3,84.2,49.8
EUR_USD,1.0,2.0,1,232353,153442,78911,-1718.28,-1805.75,-253537.9,-133222.4,-386760.3,12.8,10.5,50.3
EUR_USD,1.0,2.0,2,143185,94563,48622,-1056.43,-1109.68,-155879.7,-81868.9,-237749.8,22.7,20.6,50.1
EUR_USD,1.0,2.0,5,74393,49173,25220,-548.82,-585.64,-80980.4,-43206.3,-124188.1,40.0,39.3,49.9
EUR_USD,1.0,2.0,10,46191,30414,15777,-346.28,-361.97,-51094.2,-26704.8,-77800.4,53.8,53.5,50.1
EUR_USD,1.0,2.0,30,23427,15417,8010,-165.45,-166.15,-24413.0,-12258.2,-36679.8,72.4,72.8,50.1
EUR_USD,1.0,3.0,1,226731,149878,76853,-1679.62,-1756.89,-247833.4,-129617.7,-377451.1,10.2,3.8,50.2
EUR_USD,1.0,3.0,2,135170,89443,45727,-1001.48,-1046.34,-147772.2,-77195.9,-224968.6,17.5,9.4,50.0
EUR_USD,1.0,3.0,5,65599,43440,22159,-486.2,-516.66,-71740.0,-38117.6,-109857.6,30.2,23.3,49.9
EUR_USD,1.0,3.0,10,38695,25497,13198,-287.91,-292.97,-42482.8,-21614.8,-64098.8,43.6,38.2,49.8
EUR_USD,1.0,3.0,30,17982,11791,6191,-133.5,-136.36,-19698.3,-10060.5,-29760.4,62.4,60.6,50.5
EUR_USD,1.0,5.0,1,224545,148556,75989,-1665.94,-1736.81,-245816.2,-128136.3,-373952.5,9.6,0.8,50.2
EUR_USD,1.0,5.0,2,131291,87013,44278,-977.62,-1008.54,-144251.2,-74406.8,-218658.5,15.6,2.3,50.0
EUR_USD,1.0,5.0,5,60236,39900,20336,-453.96,-471.74,-66983.6,-34803.3,-101791.4,25.1,8.4,50.4
EUR_USD,1.0,5.0,10,33169,21940,11229,-249.72,-257.38,-36846.9,-18988.9,-55841.7,34.0,18.1,50.3
EUR_USD,1.0,5.0,30,13729,9032,4697,-109.39,-89.14,-16141.0,-6576.7,-22735.4,50.4,40.5,49.9
EUR_USD,1.5,1.0,1,203806,134620,69186,-1512.09,-1587.91,-223114.8,-117151.2,-340265.9,5.5,33.0,49.9
EUR_USD,1.5,1.0,2,145537,96203,49334,-1083.26,-1138.25,-159838.4,-83976.2,-243814.7,6.9,46.7,49.9
EUR_USD,1.5,1.0,5,90171,59620,30551,-676.13,-717.18,-99766.1,-52911.4,-152677.5,8.7,62.9,49.7
EUR_USD,1.5,1.0,10,62662,41320,21342,-465.55,-490.25,-68693.1,-36169.3,-104862.5,10.1,73.1,50.0
EUR_USD,1.5,1.0,30,35270,23400,11870,-258.13,-273.01,-38088.6,-20142.1,-58230.8,11.3,84.2,49.9
EUR_USD,1.5,2.0,1,184532,122253,62279,-1380.57,-1436.9,-203708.9,-106010.2,-309719.1,14.3,11.7,50.0
EUR_USD,1.5,2.0,2,122422,81082,41340,-914.83,-961.71,-134986.5,-70952.0,-205938.5,24.2,21.9,49.8
EUR_USD,1.5,2.0,5,68106,45141,22965,-509.13,-553.44,-75123.9,-40830.9,-115954.8,40.2,39.8,49.9
EUR_USD,1.5,2.0,10,44232,29256,14976,-328.11,-339.57,-48413.7,-25052.6,-73466.5,54.4,54.4,50.2
EUR_USD,1.5,2.0,30,22708,14925,7783,-168.48,-169.1,-24859.4,-12475.3,-37361.0,71.9,72.2,49.8
EUR_USD,1.5,3.0,1,179867,119359,60508,-1344.94,-1394.78,-198451.0,-102902.7,-301353.7,11.4,4.5,49.9
EUR_USD,1.5,3.0,2,115437,76653,38784,-864.75,-902.75,-127597.7,-66602.3,-194199.9,18.4,10.2,49.7
EUR_USD,1.5,3.0,5,60434,40016,20418,-454.38,-478.43,-67045.5,-35297.0,-102342.5,31.1,24.2,49.9
EUR_USD,1.5,3.0,10,36794,24369,12425,-273.52,-296.04,-40358.4,-21841.2,-62204.6,43.0,38.6,50.1
EUR_USD,1.5,3.0,30,17597,11612,5985,-130.55,-138.68,-19263.4,-10231.3,-29512.0,61.9,60.5,49.3
EUR_USD,1.5,5.0,1,177837,118123,59714,-1332.55,-1376.91,-196623.3,-101584.3,-298207.6,10.8,1.0,50.1
EUR_USD,1.5,5.0,2,111892,74410,37482,-846.45,-871.95,-124897.2,-64329.9,-189227.1,16.2,2.6,49.8
EUR_USD,1.5,5.0,5,55423,36801,18622,-414.35,-439.17,-61138.7,-32400.5,-93539.3,25.7,8.9,49.7
EUR_USD,1.5,5.0,10,31621,20923,10698,-239.62,-248.55,-35356.7,-18337.1,-53698.9,33.9,18.6,49.4
EUR_USD,1.5,5.0,30,13524,8911,4613,-100.33,-103.55,-14803.7,-7639.7,-22507.0,49.3,40.8,49.9
EUR_USD,2.0,1.0,1,148155,98041,50114,-1102.13,-1158.6,-162622.7,-85477.8,-248100.5,6.3,35.8,49.7
EUR_USD,2.0,1.0,2,113087,75016,38071,-845.25,-882.08,-124719.9,-65076.7,-189796.6,7.8,48.8,49.7
EUR_USD,2.0,1.0,5,75798,50220,25578,-572.41,-597.26,-84460.9,-44063.7,-128524.5,9.7,64.3,49.6
EUR_USD,2.0,1.0,10,54987,36413,18574,-408.52,-432.05,-60279.1,-31875.5,-92154.6,10.7,73.6,50.1
EUR_USD,2.0,1.0,30,32540,21569,10971,-240.0,-255.0,-35412.8,-18812.8,-54225.6,11.8,84.2,49.6
EUR_USD,2.0,2.0,1,134887,89593,45294,-1010.44,-1048.8,-149094.5,-77377.4,-226471.9,16.8,13.9,49.7
EUR_USD,2.0,2.0,2,96622,64211,32411,-725.2,-755.12,-107006.3,-55710.6,-162716.9,26.8,24.2,49.7
EUR_USD,2.0,2.0,5,58919,39176,19743,-440.62,-464.37,-65014.9,-34259.8,-99274.7,42.9,42.0,49.9
EUR_USD,2.0,2.0,10,39817,26320,13497,-298.7,-313.77,-44073.8,-23149.3,-67223.1,55.6,55.1,49.6
EUR_USD,2.0,2.0,30,21790,14382,7408,-155.51,-159.0,-22946.6,-11730.7,-34678.7,72.3,73.1,49.7
EUR_USD,2.0,3.0,1,131091,87254,43837,-983.0,-1025.23,-145046.0,-75638.4,-220684.4,13.1,5.6,49.7
EUR_USD,2.0,3.0,2,91072,60727,30345,-685.73,-716.0,-101181.7,-52823.9,-154005.6,20.0,11.9,49.7
EUR_USD,2.0,3.0,5,52216,34731,17485,-396.58,-405.8,-58516.4,-29938.6,-88455.1,32.9,26.1,49.8
EUR_USD,2.0,3.0,10,33657,22374,11283,-251.24,-268.26,-37071.3,-19791.1,-56862.4,44.0,39.9,49.6
EUR_USD,2.0,3.0,30,16886,11182,5704,-121.81,-129.24,-17973.1,-9534.9,-27588.0,62.3,61.2,49.8
EUR_USD,2.0,5.0,1,129245,86111,43134,-973.03,-1006.01,-143573.9,-74220.1,-217793.9,12.3,1.3,49.7
EUR_USD,2.0,5.0,2,87916,58707,29209,-664.24,-687.12,-98011.0,-50693.8,-148704.8,17.9,3.2,49.7
EUR_USD,2.0,5.0,5,47711,31836,15875,-367.71,-367.76,-54257.7,-27132.1,-81389.8,26.9,10.1,49.7
EUR_USD,2.0,5.0,10,28840,19166,9674,-220.05,-232.16,-32469.7,-17128.0,-49649.2,34.3,19.7,49.3
EUR_USD,2.0,5.0,30,13073,8664,4409,-95.53,-103.44,-14096.3,-7631.8,-21781.6,49.1,41.7,49.3
EUR_USD,3.0,1.0,1,76136,49892,26244,-569.85,-618.91,-84083.7,-45661.3,-129745.0,8.7,40.7,49.3
EUR_USD,3.0,1.0,2,63749,41995,21754,-480.82,-517.87,-70947.3,-38206.5,-109153.8,10.2,52.7,49.4
EUR_USD,3.0,1.0,5,48272,31832,16440,-368.56,-387.34,-54382.4,-28576.8,-82959.2,11.9,66.8,48.9
EUR_USD,3.0,1.0,10,38114,25241,12873,-291.74,-306.0,-43047.0,-22576.0,-65623.0,12.8,75.0,49.0
EUR_USD,3.0,1.0,30,25129,16525,8604,-190.57,-193.61,-28119.3,-14283.8,-42403.1,13.9,84.8,49.1
EUR_USD,3.0,2.0,1,70332,46301,24031,-532.01,-565.63,-78500.7,-41730.7,-120231.4,21.4,18.1,49.3
EUR_USD,3.0,2.0,2,56113,37100,19013,-428.13,-447.43,-63171.6,-33009.9,-96181.5,31.8,29.0,49.2
EUR_USD,3.0,2.0,5,39346,26075,13271,-299.67,-318.2,-44217.8,-23475.7,-67694.1,47.1,45.8,49.1
EUR_USD,3.0,2.0,10,29167,19336,9831,-227.19,-239.7,-33522.6,-17684.6,-51207.9,57.7,57.4,49.1
EUR_USD,3.0,2.0,30,17663,11611,6052,-135.86,-133.57,-20046.4,-9854.7,-29903.6,73.4,73.2,49.2
EUR_USD,3.0,3.0,1,68158,44949,23209,-518.37,-552.17,-76487.5,-40737.0,-117224.5,16.7,8.2,49.2
EUR_USD,3.0,3.0,2,52957,35114,17843,-405.02,-427.04,-59762.2,-31505.6,-91267.8,23.9,15.6,49.2
EUR_USD,3.0,3.0,5,35318,23447,11871,-272.83,-287.77,-40256.8,-21230.6,-61488.7,36.4,30.0,48.5
EUR_USD,3.0,3.0,10,25150,16733,8417,-200.09,-209.25,-29524.5,-15438.1,-44963.9,46.4,42.8,48.7
EUR_USD,3.0,3.0,30,14300,9515,4785,-108.71,-117.72,-16040.1,-8685.1,-24727.8,63.3,62.3,49.2
EUR_USD,3.0,5.0,1,66900,44180,22720,-509.71,-542.12,-75210.1,-39995.9,-115206.1,15.4,2.1,49.2
EUR_USD,3.0,5.0,2,50855,33792,17063,-391.66,-410.34,-57791.6,-30273.3,-88064.9,20.8,4.8,49.0
EUR_USD,3.0,5.0,5,32244,21455,10789,-251.75,-252.0,-37146.8,-18592.0,-55740.2,29.8,12.7,48.4
EUR_USD,3.0,5.0,10,21810,14529,7281,-170.0,-178.07,-25083.9,-13137.1,-38251.2,36.3,22.9,48.6
EUR_USD,3.0,5.0,30,11271,7488,3783,-88.82,-98.83,-13105.2,-7291.6,-20415.9,50.3,43.4,48.1
GBP_USD,0.3,1.0,1,347165,227568,119597,-3062.29,-3334.97,-473472.0,-257815.8,-731287.8,3.9,34.0,49.9
GBP_USD,0.3,1.0,2,217024,141664,75360,-1907.76,-2099.12,-294965.5,-162276.7,-457242.2,5.2,48.5,50.1
GBP_USD,0.3,1.0,5,120998,78387,42611,-1054.08,-1188.29,-162975.0,-91862.6,-254837.7,6.7,65.5,50.0
GBP_USD,0.3,1.0,10,80078,51823,28255,-694.15,-781.82,-107325.3,-60440.2,-167765.5,7.7,75.3,49.6
GBP_USD,0.3,1.0,30,43605,28105,15500,-369.71,-417.39,-57161.9,-32267.3,-89429.2,9.0,86.2,49.3
GBP_USD,0.3,2.0,1,305900,201658,104242,-2719.78,-2909.74,-420515.4,-224942.6,-645457.9,13.5,13.1,50.0
GBP_USD,0.3,2.0,2,175651,115348,60303,-1568.06,-1690.37,-242442.7,-130677.1,-373119.9,23.8,24.6,50.0
GBP_USD,0.3,2.0,5,87776,57225,30551,-775.28,-859.93,-119868.2,-66478.3,-186347.0,39.9,43.9,50.2
GBP_USD,0.3,2.0,10,54298,35152,19146,-477.18,-526.74,-73779.1,-40720.2,-114500.5,51.5,57.8,50.1
GBP_USD,0.3,2.0,30,27139,17568,9571,-235.89,-268.62,-36471.9,-20766.2,-57240.0,64.5,74.9,50.2
GBP_USD,0.3,3.0,1,295643,195457,100186,-2650.79,-2791.28,-409848.6,-215785.2,-625633.8,10.8,5.2,50.1
GBP_USD,0.3,3.0,2,163405,107744,55661,-1461.06,-1554.47,-225899.4,-120170.9,-346070.3,19.2,12.4,50.1
GBP_USD,0.3,3.0,5,76174,49881,26293,-671.66,-739.84,-103848.2,-57194.5,-161042.7,34.6,28.9,49.9
GBP_USD,0.3,3.0,10,44779,29108,15671,-390.76,-426.66,-60416.5,-32983.5,-93400.0,48.3,44.2,50.0
GBP_USD,0.3,3.0,30,20866,13445,7421,-184.37,-203.61,-28506.6,-15740.8,-44251.6,66.1,64.9,49.5
GBP_USD,0.3,5.0,1,291433,193115,98318,-2613.45,-2740.75,-404074.9,-211879.0,-615953.9,9.6,1.1,50.1
GBP_USD,0.3,5.0,2,156930,103959,52971,-1407.63,-1494.03,-217638.1,-115498.4,-333136.6,15.8,3.5,49.8
GBP_USD,0.3,5.0,5,68148,44966,23182,-618.1,-657.38,-95566.8,-50820.1,-146386.9,26.5,11.9,49.9
GBP_USD,0.3,5.0,10,37222,24422,12800,-335.25,-367.68,-51833.7,-28423.9,-80260.3,35.7,23.6,50.1
GBP_USD,0.3,5.0,30,15743,10238,5505,-134.18,-154.77,-20745.9,-11964.6,-32710.6,53.5,47.6,50.6
GBP_USD,0.5,1.0,1,329689,215302,114387,-2896.27,-3186.76,-447802.5,-246358.4,-694160.9,4.1,34.4,49.9
GBP_USD,0.5,1.0,2,210528,137127,73401,-1842.03,-2042.32,-284803.3,-157885.0,-442688.3,5.3,48.7,50.0
GBP_USD,0.5,1.0,5,119088,77171,41917,-1037.61,-1175.48,-160427.9,-90873.0,-251300.9,6.6,65.6,50.1
GBP_USD,0.5,1.0,10,79316,51100,28216,-683.42,-777.69,-105666.1,-60121.1,-165787.2,7.6,75.4,50.4
GBP_USD,0.5,1.0,30,43031,27964,15067,-364.34,-417.98,-56332.2,-32313.0,-88645.2,9.0,86.0,50.3
GBP_USD,0.5,2.0,1,290852,191125,99727,-2581.61,-2791.76,-399152.6,-215822.3,-614974.8,13.7,13.3,49.8
GBP_USD,0.5,2.0,2,170851,112048,58803,-1511.43,-1658.52,-233687.9,-128214.6,-361902.5,24.0,24.9,50.0
GBP_USD,0.5,2.0,5,86670,56459,30211,-755.05,-847.03,-116740.3,-65481.5,-182222.7,40.4,44.3,50.2
GBP_USD,0.5,2.0,10,53961,34917,19044,-471.4,-524.92,-72884.6,-40579.6,-113465.1,51.9,58.0,50.1
GBP_USD,0.5,2.0,30,27067,17508,9559,-236.5,-270.92,-36565.7,-20943.9,-57510.5,64.7,74.9,49.9
GBP_USD,0.5,3.0,1,281167,185284,95883,-2511.18,-2678.82,-388262.1,-207091.3,-595353.5,11.0,5.4,50.0
GBP_USD,0.5,3.0,2,158920,104633,54287,-1419.99,-1528.3,-219550.4,-118147.9,-337698.3,19.3,12.6,50.0
GBP_USD,0.5,3.0,5,75113,49116,25997,-670.11,-723.49,-103607.9,-55930.7,-159538.6,34.7,28.8,49.8
GBP_USD,0.5,3.0,10,44407,28890,15517,-391.51,-427.58,-60532.1,-33055.0,-93587.1,48.0,43.8,49.9
GBP_USD,0.5,3.0,30,21041,13594,7447,-177.37,-202.4,-27423.3,-15647.2,-43070.5,66.4,65.2,50.0
GBP_USD,0.5,5.0,1,277080,183030,94050,-2480.03,-2614.87,-383446.1,-202147.6,-585593.7,9.8,1.1,49.9
GBP_USD,0.5,5.0,2,152606,100910,51696,-1370.04,-1454.42,-211826.2,-112436.5,-324262.7,16.3,3.6,50.0
GBP_USD,0.5,5.0,5,67368,44401,22967,-600.78,-642.39,-92888.1,-49660.8,-142548.8,26.9,12.1,50.3
GBP_USD,0.5,5.0,10,36984,24275,12709,-327.96,-351.95,-50707.8,-27208.2,-77917.6,36.4,23.8,50.2
GBP_USD,0.5,5.0,30,15570,10105,5465,-135.61,-156.26,-20967.2,-12080.2,-33047.5,53.4,46.8,50.2
GBP_USD,1.0,1.0,1,287025,185542,101483,-2508.04,-2827.42,-387777.5,-218579.2,-606356.7,4.2,35.6,50.0
GBP_USD,1.0,1.0,2,192453,124332,68121,-1671.81,-1892.93,-258485.2,-146336.6,-404821.7,5.5,49.5,50.0
GBP_USD,1.0,1.0,5,113749,73346,40403,-986.14,-1113.15,-152470.0,-86053.7,-238523.7,6.9,66.1,49.8
GBP_USD,1.0,1.0,10,77048,49687,27361,-668.28,-754.25,-103325.8,-58309.0,-161634.8,8.0,75.6,50.0
GBP_USD,1.0,1.0,30,42606,27526,15080,-359.65,-414.8,-55607.0,-32066.9,-87673.9,8.9,86.0,50.0
GBP_USD,1.0,2.0,1,254425,165518,88907,-2245.29,-2490.32,-347153.0,-192518.4,-539671.4,14.7,14.2,49.9
GBP_USD,1.0,2.0,2,157645,102659,54986,-1386.63,-1530.63,-214391.5,-118328.4,-332719.8,24.9,25.8,49.8
GBP_USD,1.0,2.0,5,83434,54190,29244,-733.98,-817.39,-113482.6,-63189.5,-176672.8,40.6,44.8,50.2
GBP_USD,1.0,2.0,10,53011,34341,18670,-448.74,-510.45,-69381.7,-39461.2,-108843.6,52.0,58.8,49.9
GBP_USD,1.0,2.0,30,27133,17532,9601,-230.06,-261.26,-35570.4,-20197.4,-55768.5,64.9,75.4,49.8
GBP_USD,1.0,3.0,1,245786,160403,85383,-2178.0,-2391.3,-336747.8,-184864.0,-521611.9,11.5,5.9,49.9
GBP_USD,1.0,3.0,2,146662,95932,50730,-1308.32,-1423.89,-202283.6,-110076.1,-312359.7,19.9,13.1,49.9
GBP_USD,1.0,3.0,5,72626,47348,25278,-643.68,-696.51,-99521.1,-53845.1,-153366.2,35.3,29.6,50.0
GBP_USD,1.0,3.0,10,43545,28277,15268,-381.43,-434.49,-58973.8,-33589.0,-92562.8,48.0,43.9,50.1
GBP_USD,1.0,3.0,30,20993,13535,7458,-173.1,-197.98,-26764.0,-15305.0,-42070.8,67.4,66.0,49.5
GBP_USD,1.0,5.0,1,242071,158358,83713,-2148.11,-2336.86,-332126.5,-180655.5,-512782.1,10.3,1.3,50.0
GBP_USD,1.0,5.0,2,140703,92476,48227,-1260.44,-1356.59,-194881.9,-104873.9,-299755.8,16.4,3.8,49.9
GBP_USD,1.0,5.0,5,64855,42655,22200,-585.78,-629.77,-90569.0,-48685.8,-139254.8,26.7,12.3,50.2
GBP_USD,1.0,5.0,10,36292,23799,12493,-321.32,-362.28,-49680.7,-28006.4,-77689.6,36.2,23.8,50.4
GBP_USD,1.0,5.0,30,15658,10171,5487,-129.35,-135.72,-19999.0,-10492.2,-30494.0,55.0,48.0,50.8
GBP_USD,1.5,1.0,1,247059,158429,88630,-2132.36,-2475.77,-329692.6,-191394.3,-521086.9,4.5,37.2,49.9
GBP_USD,1.5,1.0,2,173806,111751,62055,-1500.53,-1719.37,-232002.6,-132919.0,-364921.6,5.7,50.8,49.9
GBP_USD,1.5,1.0,5,106831,68817,38014,-926.53,-1055.14,-143254.0,-81569.5,-224823.5,7.0,66.5,49.8
